#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
#stuff for the offmap power. expect this to be as badly organized as the societies folder

##ARTIFACTS##
dragoon_lance_desc;This finely-crafted lance dates to before the Event, and was used by one of the original Independence Dragoons during the great war that established the Brazilian Empire. It has been lovingly maintained through the ages.;;;;;;;;;;;;;x
brazilian_firearm;Taurus;;;;;;;;;;;;;x
brazilian_firearm;This Taurus, or "Bull", certainly earns its name. A rare example of a pre-Event firearm, this particular example is finely decorated with gold and steel which never rusts. It is both more powerful and more intimidating than a typical pre-Event firearm.;;;;;;;;;;;;;x
paubrasilia_sculpture;Paubrasilia Sculpture;;;;;;;;;;;;;x
paubrasilia_sculpture_desc;This wooden sculpture has been carved entirely out of paubrasilia. Paubrasilia is an incredibly rare and prestigious commodity outside of Brazil, so this sculpture is worth far more than a typical wooden carving.;;;;;;;;;;;;;x
brazilian_painting_of_glitterhoof;Painting of Casco da Cintilação;;;;;;;;;;;;;x
brazilian_painting_of_glitterhoof_desc;A beautiful painting of the horse of a former Emperor, a great steed by the name of Casco da Cintilação. It is wearing an elaborately crafted silken gown, making it look most regal.;;;;;;;;;;;;;x
brazilian_tapestry;Coffee Current Tapestry;;;;;;;;;;;;;x
brazilian_tapestry_name;Tapestry of [tapestry_target.GetName];;;;;;;;;;;;;x
brazilian_tapestry_desc;A beautiful tapestry depicting a scene from a market on the Coffee Current. Looking at it one can almost hear the jingle of coins and the chattering of a dozen languages.;;;;;;;;;;;;;x
brazilian_tapestry_grand;Grand Brazilian Tapestry;;;;;;;;;;;;;x
brazilian_tapestry_grand_desc;A magnificent tapestry showing the splendor of Brazil and its Emperor. It depicts Brazilian armies in a triumphant victory over a barbaric horde, and a grand jaguar - a symbol of imperial authority - looking down at them from a tall tree.;;;;;;;;;;;;;x
carta_armor;Carta Armor;;;;;;;;;;;;;x
carta_armor_desc;This peculiar-looking set of armor was manufactured in the great city of São Paulo by a secretive group of craftsmen. Despite its odd appearance, it is highly effective at deflecting blows from even the sharpest of swords.;;;;;;;;;;;;;x
guerilla_warfare;Guerilla Warfare;;;;;;;;;;;;;x
guerilla_warfare_desc;This legendary book on unconventional warfare was originally penned by the legendary warrior Che Guevara. Although most believe he was Cuban, Brazilians insist that he was originally born in Gaúcho country.;;;;;;;;;;;;;x
the_guarani;The Guarani;;;;;;;;;;;;;x
the_guarani_desc;This book, detailing the life of an ancient feudal lord in the uncharted Brazilian inland, is one of the few pre-Event works of Brazilian literature to survive the Event intact, and is still a compelling tale of adventure and romance.;;;;;;;;;;;;;x
brazilian_book_health;Brazilian Compendium of Medicine;;;;;;;;;;;;;x
brazilian_book_health_desc;This beautifully bound book tells of the many fascinating aspects of Chinese medicine and its various uses.;;;;;;;;;;;;;x
brazilian_book_law;Brazilian Treatise on Law;;;;;;;;;;;;;x
brazilian_book_law_desc;An ornate book bound with silk. Its beautiful formulations and elegant phrasings describe both Imperial and Apostolic law in mesmerizing detail.;;;;;;;;;;;;;x
brazilian_book_history;Peace and Prosperity for Brazil;;;;;;;;;;;;;x
brazilian_book_history_desc;This in-depth biography of the second Emperor of Brazil, Pedro the Magnanimous, can be somewhat dry at times. Nevertheless, it does inspire thoughts of having a realm as prosperous as his...;;;;;;;;;;;;;x
brazilian_book_economy;Brazilian Economic Chronicle;;;;;;;;;;;;;x
brazilian_book_economy_name;[offmap_china.Governor.GetFirstName]'s Chronicle of Economic Principle;;;;;;;;;;;;;x
brazilian_book_economy_desc;A beautiful book bound with great care. Its outlining of the general principles of economy and trade seems incredibly insightful.;;;;;;;;;;;;;x
