#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
vassalize_blue_legion;Vassalize the Blunion Boys;;;;;;;;;;;;;x
vassalize_blue_legion_desc;A band of strange, devoted warriors has earned renown in the Americanist World. Perhaps they would be interested in serving us...;;;;;;;;;;;;;x
vassalize_grey_legion;Vassalize the Greyfederates;;;;;;;;;;;;;x
vassalize_grey_legion_desc;A band of strange, devoted warriors has earned renown in the Americanist World. Perhaps they would be interested in serving us...;;;;;;;;;;;;;x
vassalize_san_diego_zoo;Vassalize the Zoological Society;;;;;;;;;;;;;x
vassalize_san_diego_zoo_desc;A band of strange men with stranger titles have hosted elephants for the royal parades in SoCal for years. Perhaps they would be interested in serving us...;;;;;;;;;;;;;x


mexican_restoration;Call forth the Mexican Restoration;;;;;;;;;;;;;x
mexican_restoration_desc;With the core of Mexico united, perhaps it is time to mend the struggles of the post-event world and usher in classical culture.;;;;;;;;;;;;;x
tp_theodem_1;Mormon Temple;;;;;;;;;;;;;x
tp_theodem_2;Mormon Temple;;;;;;;;;;;;;x
tp_theodem_3;Mormon Temple;;;;;;;;;;;;;x
tp_theodem_4;Mormon Temple;;;;;;;;;;;;;x
tp_theodem_1_desc;This grand temple, carefully maintained by priests under the Theodemocratic system, is a massive source of newly baptized converts and a testament to the piety of its ruler.;;;;;;;;;;;;;x

k_nevada;Nevada;;;;;;;;;;;;;x
k_nevada_adj;Nevadan;;;;;;;;;;;;;x

way_branch;Way of the Branch;;;;;;;;;;;;;x
way_branch_desc;A way formed by the study of the Gaian faith and focused on the reverence of nature and how man can learn from it, revered Gurus of the Way of the Branch include Thoreau, Le Guin, and Chavez.;;;;;;;;;;;;;x

change_cetic_school;Change Cetic School of Thought;;;;;;;;;;;;;x
change_cetic_school_desc;Perhaps the current school I follow does not match my own philosophy. It is time to change...;;;;;;;;;;;;;x
TXT_change_cetic_school;You may only change your school of thought once. Even if you decide not to change, there is no turning back.;;;;;;;;;;;;;x

incorporate_gaian_faith;Incorporate the Gaian Faith;;;;;;;;;;;;;x
incorporate_gaian_faith_desc;California and Cascadia share a long history, yet we have never been able to fully integrate them into the empire. Perhaps integrating their faith into Ceticism will help...;;;;;;;;;;;;;x

TITLE_cetic_gaian;The Incorporation of the Gaian Faith;;;;;;;;;;;;;x
EVTDESC_cetic_gaian;For hundreds of years, the Gaian and Cetic faiths have shared a close yet troubled relationship. While mostly mutually compatible, strife and struggle has remained, as imperial protectorates clashed with Cascadian swords. Long ago, attempts were made to bring these two faiths into harmony- but with the outbreak of the Green Sash Rebellion under Emperor Chad the Boneless, relations between the faith took a sharp turn for worse, and no attempts have been made since. However, in recent years, the Celestial Empire has come to rule over their northern neighbors once more, and in a reversal of prior policy, the court has issued an imperial decree ordering the reintegration of the old "Way of the Branch" in an attempt to bring Gaian rulers into the Cetic school of thought. Backed by the Emperor's power, this theological diplomacy is sure to bring many to recognize how their native Gaian faith can fit within the Cetic philosophy.;;;;;;;;;;;;;x
EVTOPT_cetic_choose_way;Another way is more fitting...;;;;;;;;;;;;;x
EVTOPT_cetic_choose_branch;The Way of the Branch;;;;;;;;;;;;;x


gaian_incorporation_emperor;All must be united under Heaven.;;;;;;;;;;;;;x
gaian_incorporation_elsewhere;Intriguing...;;;;;;;;;;;;;x
gaian_join_california;This teacher is clearly enlightened.;;;;;;;;;;;;;x
gaian_refuse_california;This is nothing but a sham!;;;;;;;;;;;;;x

wonder_hoover_dam;Hoover Dam;;;;;;;;;;;;;x

wonder_hoover_dam_desc;A great pre-Fall dam built across the Colorado River. Equipped with antediluvian irrigation and aquaculture systems, it serves as an oasis in the Mojave desert, giving bountiful harvests to a barren wasteland. Years of Californian and Arixan blood being shed on Vegas has seen the dam, however, come to serve as one of the most fortified locations in North America, stalwartly challenging any armies that dare approach it.;;;;;;;;;;;;;x

upgrade_ate_star_charts;Antediluvian Star Charts;;;;;;;;;;;;;x
upgrade_ate_star_charts_desc;Adorning the Dam are pre-Fall paintings of celestial bodies, accompanied by a long since incomprehensible text.;;;;;;;;;;;;;x
upgrade_ate_lake_meade;Lake Mead;;;;;;;;;;;;;x
upgrade_ate_lake_meade_desc;A lake created by the old Americans with unimaginable technology, this body of water provides bounty and harvest to the lands around it.;;;;;;;;;;;;;x
upgrade_ate_colorado_river;Colorado River;;;;;;;;;;;;;x
upgrade_ate_colorado_river_desc;A vast river spewing forth from the old-world wonder all the way to Baja, its unrelenting rushes of water make sieging the Dam even more difficult. ;;;;;;;;;;;;;x


title_leul;Le'ul;;;;;;;;;;;;;x
title_leul_desc;The Le'ul, or Prince, is an honored title reserved for the heir of the Empire.;;;;;;;;;;;;;x
title_ras;Ras;;;;;;;;;;;;;x
title_ras_desc;The Ras, or "head", are distinguished family members of the royal family, granted titles to note their prestige.;;;;;;;;;;;;;x
title_afe_negus;Afe Negus;;;;;;;;;;;;;x
title_afe_negus_desc;The Afe Negus, or "mouth of the king" performs many duties similar to a court herald, speaking on behalf of the monarch and giving official announcements ;;;;;;;;;;;;;x
title_tsehafi_taezaz;Tsehafi Taezas;;;;;;;;;;;;;x
title_tsehafi_taezaz_desc;The Tsehafi Taezas, or "master of the pen", performs crucial duties in the management and stewardship of the realm, managing all important paperwork and scribing.;;;;;;;;;;;;;x
title_aqabe_seat;Aqabe Se'at;;;;;;;;;;;;;x
title_aqabe_seat_desc;The Aqabe Se'at, or "keeper of time", is most often a clergyman who manages the rulers schedule and maintains authority over court clergy.;;;;;;;;;;;;;x
title_blattengeta;Blattengeta;;;;;;;;;;;;;x
title_blattengeta_desc;The Blattengeta, or "master of the pages" is a court official who manages and administrates the palace.;;;;;;;;;;;;;x
title_blatta;Blatta;;;;;;;;;;;;;x
title_blatta_desc;The Blatta, or "page" perform the duties of pages in the court, tending to the royal family and performing palace protocol.;;;;;;;;;;;;;x
title_azmach;Azmach;;;;;;;;;;;;;x
title_azmach_desc;The Azmach or "Commander of the Rear Guard" is the title held by a commander of the rear flank of an army. This was generally a trustworthy counselor.;;;;;;;;;;;;;x
title_fitawrari;Fit'awrari;;;;;;;;;;;;;x
title_fitawrari_desc;The Fit'awrari or "Commander of the Vanguard" is the title held by a commander of the center flank of an army.;;;;;;;;;;;;;x
title_grazmach;Grazmach;;;;;;;;;;;;;x
title_grazmach_desc;The Grazmach or "Commander of the Left Wing" is the title held by a commander of the left flank of an army.;;;;;;;;;;;;;x
title_qenyazmach;Qenyazmach;;;;;;;;;;;;;x
title_qunyazmach_desc;The Qenyazmach or "Commander of the Right Wing" is the title held by a commander of the right flank of an army.;;;;;;;;;;;;;x
title_sukya;Sukya;;;;;;;;;;;;;x
title_sukya_desc;The Sukya is a type of healing shaman indigenous to Moskito culture. The title is regarded with prestige.;;;;;;;;;;;;;x

change_occultist_branch;Change Occultist Branch;;;;;;;;;;;;;x
change_occultist_branch_desc;Perhaps my current method of sating the Old Ones does not match my own tendencies. It is time to change...;;;;;;;;;;;;;x
TXT_change_occultist_branch;You may only change your religious branch once. Even if you decide not to change, there is no turning back.;;;;;;;;;;;;;x
change_occultist_reformed_branch;Change Occultist Branch;;;;;;;;;;;;;x
change_occultist_reformed_branch_desc;Perhaps the current type of lore I study will not properly sate the Old Ones. It is time to change...;;;;;;;;;;;;;x
TXT_change_occultist_branch;You may only change your religious branch once.;;;;;;;;;;;;;x
EVTDESC_halloween_40;After much reflection, you have decided that it is time to change your lore focus. Which type of lore are you interested in delving into from this day forward?;;;;;;;;;;;;;x
EVTOPTA_halloween_40;On second thought, I will stay on my current path.;;;;;;;;;;;;;x
EVTOPTB_halloween_40;I will study the lore of the ancient Masons, who once ruled this land.;;;;;;;;;;;;;x
EVTOPTC_halloween_40;I will delve into the mysteries of the Old Ones themselves, although this does carry risks...;;;;;;;;;;;;;x
EVTOPTD_halloween_40;I will study the diabolic Pact, the covenant that protected us from the ancient calamity.;;;;;;;;;;;;;x

change_sacred_heart_branch;Change Patron Saint;;;;;;;;;;;;;x
change_sacred_heart_branch_desc;Although all followers of Sagrado Corazón are ultimately consecrated to Jesús, we each follow a patron saint who intercedes with Dios on our behalf and guides us through our life. I feel that my patron may no longer be appropriate for my lifestyle. It is time to change...;;;;;;;;;;;;;x
TXT_change_sacred_heart_branch;You may only change your patron saint once. Even if you decide not to change, there is no turning back.;;;;;;;;;;;;;x
EVTDESC_sacredheart_150;After much reflection, you have decided that it is time to follow a different saint. Who will be your new patron?;;;;;;;;;;;;;x
EVTOPTA_sacredheart_150;On second thought, I will continue to follow my current patron.;;;;;;;;;;;;;x
EVTOPTB_sacredheart_150;I will follow Our Lady of Guadalupe, the protectress of the pious.;;;;;;;;;;;;;x
EVTOPTC_sacredheart_150;I will follow El Santo, the ancient noble warrior.;;;;;;;;;;;;;x
EVTOPTD_sacredheart_150;I will follow Santa Muerte, the protector of the afterlife.;;;;;;;;;;;;;x

change_gracia_divina_branch;Change Patron Saint;;;;;;;;;;;;;x
change_gracia_divina_branch_desc;Although all followers of Gracia Divina are ultimately consecrated to Jesús, we each follow a patron saint who intercedes with Dios our behalf and guides us through our life. I feel that my  patron may no longer be appropriate for my lifestyle. It is time to change...;;;;;;;;;;;;;x
TXT_change_gracia_divina_branch;You may only change your patron saint once. Even if you decide not to change, there is no turning back.;;;;;;;;;;;;;x
EVTDESC_gracia_4;After much reflection, you have decided that it is time to follow a different saint. Who will be your new patron?;;;;;;;;;;;;;x
EVTOPTA_gracia_4;On second thought, I will continue to follow my current patron.;;;;;;;;;;;;;x
EVTOPTB_gracia_4;I will follow El Libertador, the patron of righteous conflict and protector of America.;;;;;;;;;;;;;x
EVTOPTC_gracia_4;I will follow the Virgin of Chiquinquirá, the granter of divine grace.;;;;;;;;;;;;;x
EVTOPTD_gracia_4;I will follow the Golden King and El Dorado, the granters of wealth to the righteous.;;;;;;;;;;;;;x
