#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
emperor_nahua;Huetlatoani;Huetlatoani;Huetlatoani;;Huetlatoani;;;;;;;;;x
emperor_female_nahua;Huetlatoani;Huetlatoani;Huetlatoani;;Huetlatoani;;;;;;;;;x
king_nahua;Tlatoani;Tlatoani;Tlatoani;;Tlatoani;;;;;;;;;x
king_female_nahua;Tlatoani;Tlatoani;Tlatoani;;Tlatoani;;;;;;;;;x
duke_nahua;Huecalpixqui;Huecalpixqui;Huecalpixqui;;Huecalpixqui;;;;;;;;;x
duke_female_nahua;Huecalpixqui;Huecalpixqui;Huecalpixqui;;Huecalpixqui;;;;;;;;;x
count_nahua;Calpixqui;Calpixqui;Calpixqui;;Calpixqui;;;;;;;;;x
count_female_nahua;Calpixqui;Calpixqui;Calpixqui;;Calpixqui;;;;;;;;;x
baron_nahua;Teuctli;Teuhtli;Teuctli;;Teuctli;;;;;;;;;x
baron_female_nahua;Teuctli;Teuhtli;Teuctli;;Teuctli;;;;;;;;;x
job_chancellor_nahua;Cihuacoatl;Cihuacoatl;Cihuacoatl;;Cihuacoatl;;;;;;;;;x #this is really more of a prime minister, need to find a different thing for chancellor
job_marshal_nahua;Tlacateccatl;Tlacateccatl;Tlacateccatl;;Tlacateccatl;;;;;;;;;x
job_treasurer_nahua;Petlacalcatl;Petlacalcatl;Petlacalcatl;;Petlacalcatl;;;;;;;;;x
job_spymaster_nahua;Tillancalqui;Tillancalqui;Tillancalqui;;Tillancalqui;;;;;;;;;x
job_spiritual_nahua;Sahagun;Sahagún;Sahagun;;Sahagun;;;;;;;;;x

emperor_zapotec;Huetlatoani;Huetlatoani;Huetlatoani;;Huetlatoani;;;;;;;;;x
emperor_female_zapotec;Huetlatoani;Huetlatoani;Huetlatoani;;Huetlatoani;;;;;;;;;x
king_zapotec;Tlatoani;Tlatoani;Tlatoani;;Tlatoani;;;;;;;;;x
king_female_zapotec;Tlatoani;Tlatoani;Tlatoani;;Tlatoani;;;;;;;;;x
duke_zapotec;Huecalpixqui;Huecalpixqui;Huecalpixqui;;Huecalpixqui;;;;;;;;;x
duke_female_zapotec;Huecalpixqui;Huecalpixqui;Huecalpixqui;;Huecalpixqui;;;;;;;;;x
count_zapotec;Calpixqui;Calpixqui;Calpixqui;;Calpixqui;;;;;;;;;x
count_female_zapotec;Calpixqui;Calpixqui;Calpixqui;;Calpixqui;;;;;;;;;x
baron_zapotec;Teuctli;Teuhtli;Teuctli;;Teuctli;;;;;;;;;x
baron_female_zapotec;Teuctli;Teuhtli;Teuctli;;Teuctli;;;;;;;;;x
job_chancellor_zapotec;Cihuacoatl;Cihuacoatl;Cihuacoatl;;Cihuacoatl;;;;;;;;;x #this is really more of a prime minister, need to find a different thing for chancellor
job_marshal_zapotec;Tlacateccatl;Tlacateccatl;Tlacateccatl;;Tlacateccatl;;;;;;;;;x
job_treasurer_zapotec;Petlacalcatl;Petlacalcatl;Petlacalcatl;;Petlacalcatl;;;;;;;;;x
job_spymaster_zapotec;Tillancalqui;Tillancalqui;Tillancalqui;;Tillancalqui;;;;;;;;;x
job_spiritual_zapotec;Sahagun;Sahagún;Sahagun;;Sahagun;;;;;;;;;x

emperor_mixtec;Huetlatoani;Huetlatoani;Huetlatoani;;Huetlatoani;;;;;;;;;x
emperor_female_mixtec;Huetlatoani;Huetlatoani;Huetlatoani;;Huetlatoani;;;;;;;;;x
king_mixtec;Tlatoani;Tlatoani;Tlatoani;;Tlatoani;;;;;;;;;x
king_female_mixtec;Tlatoani;Tlatoani;Tlatoani;;Tlatoani;;;;;;;;;x
duke_mixtec;Huecalpixqui;Huecalpixqui;Huecalpixqui;;Huecalpixqui;;;;;;;;;x
duke_female_mixtec;Huecalpixqui;Huecalpixqui;Huecalpixqui;;Huecalpixqui;;;;;;;;;x
count_mixtec;Calpixqui;Calpixqui;Calpixqui;;Calpixqui;;;;;;;;;x
count_female_mixtec;Calpixqui;Calpixqui;Calpixqui;;Calpixqui;;;;;;;;;x
baron_mixtec;Teuctli;Teuhtli;Teuctli;;Teuctli;;;;;;;;;x
baron_female_mixtec;Teuctli;Teuhtli;Teuctli;;Teuctli;;;;;;;;;x
job_chancellor_mixtec;Cihuacoatl;Cihuacoatl;Cihuacoatl;;Cihuacoatl;;;;;;;;;x #this is really more of a prime minister, need to find a different thing for chancellor
job_marshal_mixtec;Tlacateccatl;Tlacateccatl;Tlacateccatl;;Tlacateccatl;;;;;;;;;x
job_treasurer_mixtec;Petlacalcatl;Petlacalcatl;Petlacalcatl;;Petlacalcatl;;;;;;;;;x
job_spymaster_mixtec;Tillancalqui;Tillancalqui;Tillancalqui;;Tillancalqui;;;;;;;;;x
job_spiritual_mixtec;Sahagun;Sahagún;Sahagun;;Sahagun;;;;;;;;;x

emperor_purepecha;Huetlatoani;Huetlatoani;Huetlatoani;;Huetlatoani;;;;;;;;;x
emperor_female_purepecha;Huetlatoani;Huetlatoani;Huetlatoani;;Huetlatoani;;;;;;;;;x
king_purepecha;Tlatoani;Tlatoani;Tlatoani;;Tlatoani;;;;;;;;;x
king_female_purepecha;Tlatoani;Tlatoani;Tlatoani;;Tlatoani;;;;;;;;;x
duke_purepecha;Huecalpixqui;Huecalpixqui;Huecalpixqui;;Huecalpixqui;;;;;;;;;x
duke_female_purepecha;Huecalpixqui;Huecalpixqui;Huecalpixqui;;Huecalpixqui;;;;;;;;;x
count_purepecha;Calpixqui;Calpixqui;Calpixqui;;Calpixqui;;;;;;;;;x
count_female_purepecha;Calpixqui;Calpixqui;Calpixqui;;Calpixqui;;;;;;;;;x
baron_purepecha;Teuctli;Teuhtli;Teuctli;;Teuctli;;;;;;;;;x
baron_female_purepecha;Teuctli;Teuhtli;Teuctli;;Teuctli;;;;;;;;;x
job_chancellor_purepecha;Cihuacoatl;Cihuacoatl;Cihuacoatl;;Cihuacoatl;;;;;;;;;x #this is really more of a prime minister, need to find a different thing for chancellor
job_marshal_purepecha;Tlacateccatl;Tlacateccatl;Tlacateccatl;;Tlacateccatl;;;;;;;;;x
job_treasurer_purepecha;Petlacalcatl;Petlacalcatl;Petlacalcatl;;Petlacalcatl;;;;;;;;;x
job_spymaster_purepecha;Tillancalqui;Tillancalqui;Tillancalqui;;Tillancalqui;;;;;;;;;x
job_spiritual_purepecha;Sahagun;Sahagún;Sahagun;;Sahagun;;;;;;;;;x

job_spiritual_americanist;Attorney General;;;;;;;;;;;;;x
temple_barony_of_americanist;Court of;;;;;;;;;;;;;x
temple_baron_americanist;Judge;;;;;;;;;;;;;x
temple_baron_female_americanist;Judge;;;;;;;;;;;;;x
temple_baron_americanists;Judges;;;;;;;;;;;;;;x
temple_county_of_americanist;County Court of;;;;;;;;;;;;;x
temple_count_americanist;County Judge;;;;;;;;;;;;;x
temple_count_female_americanist;County Judge;;;;;;;;;;;;;x
temple_duchy_of_americanist;District Court of;;;;;;;;;;;;;x
temple_duke_americanist;District Judge;;;;;;;;;;;;;x
temple_duke_female_americanist;District Judge;;;;;;;;;;;;;x
temple_kingdom_of_americanist;Circuit Court of;;;;;;;;;;;;;x
temple_king_americanist;Circuit Judge;;;;;;;;;;;;;x
temple_king_female_americanist;Circuit Judge;;;;;;;;;;;;;x
temple_empire_of_americanist;Supreme Court of;;;;;;;;;;;;;x
temple_emperor_americanist;Supreme Judge;;;;;;;;;;;;;x
temple_emperor_female_americanist;Supreme Judge;;;;;;;;;;;;;x

job_spiritual_hamiltonian;Attorney General;;;;;;;;;;;;;x
temple_barony_of_hamiltonian;Court of;;;;;;;;;;;;;x
temple_baron_hamiltonian;Judge;;;;;;;;;;;;;x
temple_baron_female_hamiltonian;Judge;;;;;;;;;;;;;x
temple_baron_hamiltonians;Judges;;;;;;;;;;;;;;x
temple_county_of_hamiltonian;County Court of;;;;;;;;;;;;;x
temple_count_hamiltonian;County Judge;;;;;;;;;;;;;x
temple_count_female_hamiltonian;County Judge;;;;;;;;;;;;;x
temple_duchy_of_hamiltonian;High Court of;;;;;;;;;;;;;x
temple_duke_hamiltonian;High Judge;;;;;;;;;;;;;x
temple_duke_female_hamiltonian;High Judge;;;;;;;;;;;;;x
temple_kingdom_of_hamiltonian;General Court of;;;;;;;;;;;;;x
temple_king_hamiltonian;General Judge;;;;;;;;;;;;;x
temple_king_female_hamiltonian;General Judge;;;;;;;;;;;;;x
temple_empire_of_hamiltonian;Supreme Court of;;;;;;;;;;;;;x
temple_emperor_hamiltonian;Supreme Judge;;;;;;;;;;;;;x
temple_emperor_female_hamiltonian;Supreme Judge;;;;;;;;;;;;;x

job_spiritual_jeffersonian;Attorney General;;;;;;;;;;;;;x
temple_barony_of_jeffersonian;Court of;;;;;;;;;;;;;x
temple_baron_jeffersonian;Judge;;;;;;;;;;;;;x
temple_baron_female_jeffersonian;Judge;;;;;;;;;;;;;x
temple_baron_jeffersonians;Judges;;;;;;;;;;;;;;x
temple_county_of_jeffersonian;County Court of;;;;;;;;;;;;;x
temple_count_jeffersonian;County Judge;;;;;;;;;;;;;x
temple_count_female_jeffersonian;County Judge;;;;;;;;;;;;;x
temple_duchy_of_jeffersonian;High Court of;;;;;;;;;;;;;x
temple_duke_jeffersonian;High Judge;;;;;;;;;;;;;x
temple_duke_female_jeffersonian;High Judge;;;;;;;;;;;;;x
temple_kingdom_of_jeffersonian;General Court of;;;;;;;;;;;;;x
temple_king_jeffersonian;General Judge;;;;;;;;;;;;;x
temple_king_female_jeffersonian;General Judge;;;;;;;;;;;;;x
temple_empire_of_jeffersonian;Supreme Court of;;;;;;;;;;;;;x
temple_emperor_jeffersonian;Supreme Judge;;;;;;;;;;;;;x
temple_emperor_female_jeffersonian;Supreme Judge;;;;;;;;;;;;;x

job_spiritual_libertarian;Attorney General;;;;;;;;;;;;;x
temple_barony_of_libertarian;Court of;;;;;;;;;;;;;x
temple_baron_libertarian;Judge;;;;;;;;;;;;;x
temple_baron_female_libertarian;Judge;;;;;;;;;;;;;x
temple_baron_libertarians;Judges;;;;;;;;;;;;;;x
temple_county_of_libertarian;County Court of;;;;;;;;;;;;;x
temple_count_libertarian;County Judge;;;;;;;;;;;;;x
temple_count_female_libertarian;County Judge;;;;;;;;;;;;;x
temple_duchy_of_libertarian;High Court of;;;;;;;;;;;;;x
temple_duke_libertarian;High Judge;;;;;;;;;;;;;x
temple_duke_female_libertarian;High Judge;;;;;;;;;;;;;x
temple_kingdom_of_libertarian;General Court of;;;;;;;;;;;;;x
temple_king_libertarian;General Judge;;;;;;;;;;;;;x
temple_king_female_libertarian;General Judge;;;;;;;;;;;;;x
temple_empire_of_libertarian;Supreme Court of;;;;;;;;;;;;;x
temple_emperor_libertarian;Supreme Judge;;;;;;;;;;;;;x
temple_emperor_female_libertarian;Supreme Judge;;;;;;;;;;;;;x

barony_of_consumerist;Office of;;;;;;;;;;;;;x
baron_consumerist;Supervisor;;;;;;;;;;;;;x
baron_female_consumerist;Supervisor;;;;;;;;;;;;;x
county_of_consumerist;Directorate of;;;;;;;;;;;;;x
count_consumerist;Director;;;;;;;;;;;;;x
count_female_consumerist;Director;;;;;;;;;;;;;x
duchy_of_consumerist;Managing Directorate of;;;;;;;;;;;;;x
duke_consumerist;Managing Director;;;;;;;;;;;;;x
duke_female_consumerist;Managing Director;;;;;;;;;;;;;x
kingdom_of_consumerist;Corporation of;;;;;;;;;;;;;x
king_consumerist;Executive Director;;;;;;;;;;;;;x
king_female_consumerist;Executive Director;;;;;;;;;;;;;x
empire_of_consumerist;Conglomerate of;;;;;;;;;;;;;x
emperor_consumerist;Chairman;;;;;;;;;;;;;x
emperor_female_consumerist;Chairwoman;;;;;;;;;;;;;x

temple_barony_of_consumerist;Market of;;;;;;;;;;;;;x
temple_baron_consumerist;Manager;;;;;;;;;;;;;x
temple_baron_female_consumerist;Manager;;;;;;;;;;;;;x
temple_baron_consumerists;Managers;;;;;;;;;;;;;;x
temple_county_of_consumerist;Mall of;;;;;;;;;;;;;x
temple_count_consumerist;Director;;;;;;;;;;;;;x
temple_count_female_consumerist;Director;;;;;;;;;;;;;x
temple_duchy_of_consumerist;Megamall of;;;;;;;;;;;;;x
temple_duke_consumerist;Managing Director;;;;;;;;;;;;;x
temple_duke_female_consumerist;Managing Director;;;;;;;;;;;;;x
temple_kingdom_of_consumerist;Megamall Complex of;;;;;;;;;;;;;x
temple_king_consumerist;Executive Director;;;;;;;;;;;;;x
temple_king_female_consumerist;Executive Director;;;;;;;;;;;;;x
temple_empire_of_consumerist;Megamall Conglomerate of;;;;;;;;;;;;;x
temple_emperor_consumerist;Chairman;;;;;;;;;;;;;x
temple_emperor_female_consumerist;Chairwoman;;;;;;;;;;;;;x

duchy_of_appalachian;Grand Division of;;;;;;;;;;;;;x
duke_appalachian;Grand Duke;;;;;;;;;;;;;x
duke_female_appalachian;Grand Duchess;;;;;;;;;;;;;x
duchy_of_riverlander;Grand Division of;;;;;;;;;;;;;x
duke_riverlander;Grand Duke;;;;;;;;;;;;;x
duke_female_riverlander;Grand Duchess;;;;;;;;;;;;;x

temple_baron_afro_syncretic;Priest;;;;;;;;;;;;;x
temple_baron_afro_syncretics;Priests;;;;;;;;;;;;;x
temple_count_afro_syncretic;High Priest;;;;;;;;;;;;;x
temple_duke_afro_syncretic;Archpriest;;;;;;;;;;;;;x
temple_king_afro_syncretic;King-Priest;;;;;;;;;;;;;x
temple_emperor_afro_syncretic;Emperor-Priest;;;;;;;;;;;;;x
temple_baron_female_afro_syncretic;Priestess;;;;;;;;;;;;;x
temple_count_female_afro_syncretic;High Priestess;;;;;;;;;;;;;x
temple_duke_female_afro_syncretic;Archpriestess;;;;;;;;;;;;;x
temple_king_female_afro_syncretic;Queen-Priestess;;;;;;;;;;;;;x
temple_emperor_female_afro_syncretic;Empress-Priestess;;;;;;;;;;;;;x
temple_barony_of_afro_syncretic;Temple of;;;;;;;;;;;;;x
temple_county_of_afro_syncretic;Theocracy of;;;;;;;;;;;;;x
temple_duchy_of_afro_syncretic;Theocracy of;;;;;;;;;;;;;x
temple_kingdom_of_afro_syncretic;Theocracy of;;;;;;;;;;;;;x
temple_empire_of_afro_syncretic;Theocracy of;;;;;;;;;;;;;x

temple_baron_candomble;Pai-de-santo;;;;;;;;;;;;;x
temple_baron_female_candomble;Mãe-de-santo;;;;;;;;;;;;;x
temple_barony_of_candomble;House of;;;;;;;;;;;;;x

job_spiritual_voodoo;Court Houngan;;;;;;;;;;;;;x
temple_baron_voodoo;Houngan;;;;;;;;;;;;;x
temple_count_voodoo;Houngan Sur Pwen;;;;;;;;;;;;;x
temple_duke_voodoo;Houngan Asogwe;;;;;;;;;;;;;x
temple_king_voodoo;Voodoo King;;;;;;;;;;;;;x
temple_emperor_voodoo;Voodoo Emperor;;;;;;;;;;;;;x
temple_baron_female_voodoo;Mambo;;;;;;;;;;;;;x
temple_count_female_voodoo;Mambo Sur Pwen;;;;;;;;;;;;;x
temple_duke_female_voodoo;Mambo Asogwe;;;;;;;;;;;;;x
temple_king_female_voodoo;Voodoo Queen;;;;;;;;;;;;;x
temple_emperor_female_voodoo;Voodoo Empress;;;;;;;;;;;;;x
temple_baron_santeria;Santero;;;;;;;;;;;;;x
temple_baron_female_santeria;Santera;;;;;;;;;;;;;x
temple_barony_of_santeria;Cabildo of;;;;;;;;;;;;;x
temple_barony_of_voodoo;Hounfor of;;;;;;;;;;;;;x
temple_county_of_voodoo;Peristil of;;;;;;;;;;;;;x
temple_duchy_of_voodoo;Great Peristil of;;;;;;;;;;;;;x
temple_kingdom_of_voodoo;Royal Peristil of;;;;;;;;;;;;;x
temple_empire_of_voodoo;Imperial Peristil of;;;;;;;;;;;;;x

job_spiritual_espiritista;Court Medium;;;;;;;;;;;;;x
temple_baron_espiritista;Medium;;;;;;;;;;;;;x
temple_count_espiritista;Adivino;;;;;;;;;;;;;x
temple_duke_espiritista;Oráculo;;;;;;;;;;;;;x
temple_barony_of_espiritista;Mesa of;;;;;;;;;;;;;x
temple_county_of_espiritista;Grand Mesa of;;;;;;;;;;;;;x
temple_duchy_of_espiritista;Supreme Mesa of;;;;;;;;;;;;;x
POTENCIA;Potencia;;;;;;;;;;;;;x
POTENCIA_FOA;Your Benevolence;;;;;;;;;;;;;x
job_spiritual_espiritista_reformed;Court Medium;;;;;;;;;;;;;x
temple_baron_espiritista_reformed;Medium;;;;;;;;;;;;;x
temple_count_espiritista_reformed;Adivino;;;;;;;;;;;;;x
temple_duke_espiritista_reformed;Oráculo;;;;;;;;;;;;;x
temple_barony_of_espiritista_reformed;Mesa of;;;;;;;;;;;;;x
temple_county_of_espiritista_reformed;Grand Mesa of;;;;;;;;;;;;;x
temple_duchy_of_espiritista_reformed;Supreme Mesa of;;;;;;;;;;;;;x

job_chancellor_old_world;Foreign Minister;;;;;;;;;;;;;x
job_chancellor_ontarian;Foreign Minister;;;;;;;;;;;;;x
job_chancellor_maritimer;Foreign Minister;;;;;;;;;;;;;x
job_chancellor_quebecois;Foreign Minister;;;;;;;;;;;;;x
job_chancellor_caribbanglo;Foreign Minister;;;;;;;;;;;;;x
job_chancellor_caribeno;Foreign Minister;;;;;;;;;;;;;x
job_chancellor_antillais;Foreign Minister;;;;;;;;;;;;;x
job_chancellor_americanist;Secretary of State;;;;;;;;;;;;;x
job_chancellor_consumerist;Chief Foreign Officer;;;;;;;;;;;;;x
job_treasurer_old_world;Chancellor of the Exchequer;;;;;;;;;;;;;x
job_treasurer_ontarian;Chancellor of the Exchequer;;;;;;;;;;;;;x
job_treasurer_maritimer;Chancellor of the Exchequer;;;;;;;;;;;;;x
job_treasurer_quebecois;Chancellor of the Exchequer;;;;;;;;;;;;;x
job_treasurer_caribbanglo;Chancellor of the Exchequer;;;;;;;;;;;;;x
job_treasurer_caribeno;Chancellor of the Exchequer;;;;;;;;;;;;;x
job_treasurer_antillais;Chancellor of the Exchequer;;;;;;;;;;;;;x
job_treasurer_americanist;Secretary of the Treasury;;;;;;;;;;;;;x
job_treasurer_consumerist;Chief Financial Officer;;;;;;;;;;;;;x
job_marshal_old_world;Minister of Defence;;;;;;;;;;;;;x
job_marshal_ontarian;Minister of Defence;;;;;;;;;;;;;x
job_marshal_maritimer;Minister of Defence;;;;;;;;;;;;;x
job_marshal_quebecois;Minister of Defence;;;;;;;;;;;;;x
job_marshal_caribbanglo;Minister of Defence;;;;;;;;;;;;;x
job_marshal_caribeno;Minister of Defence;;;;;;;;;;;;;x
job_marshal_antillais;Minister of Defence;;;;;;;;;;;;;x
job_marshal_americanist;Secretary of Defense;;;;;;;;;;;;;x
job_marshal_consumerist;Chief Military Officer;;;;;;;;;;;;;x
job_spymaster_old_world;Minister of the Interior;;;;;;;;;;;;;x
job_spymaster_ontarian;Minister of the Interior;;;;;;;;;;;;;x
job_spymaster_maritimer;Minister of the Interior;;;;;;;;;;;;;x
job_spymaster_quebecois;Minister of the Interior;;;;;;;;;;;;;x
job_spymaster_caribbanglo;Minister of the Interior;;;;;;;;;;;;;x
job_spymaster_caribeno;Minister of the Interior;;;;;;;;;;;;;x
job_spymaster_antillais;Minister of the Interior;;;;;;;;;;;;;x
job_spymaster_americanist;Man in Black;;;;;;;;;;;;;x
job_spymaster_consumerist;Chief Intelligence Officer;;;;;;;;;;;;;x
job_spiritual_consumerist;Chief Marketing Officer;;;;;;;;;;;;;x

temple_count_christian;Canon;;;;;;;;;;;;;x
temple_count_female_christian;Canoness;;;;;;;;;;;;;x
temple_county_of_christian;Canonate of;;;;;;;;;;;;;x
temple_duke_christian;Metropolitan;;;;;;;;;;;;;x
temple_duke_female_christian;Metropolitan;;;;;;;;;;;;;x
temple_duchy_of_christian;Metropolis of;;;;;;;;;;;;;x
temple_king_christian;Exarch;;;;;;;;;;;;;x
temple_king_female_christian;Exarch;;;;;;;;;;;;;x
temple_kingdom_of_christian;Exarchate of;;;;;;;;;;;;;x
temple_emperor_christian;Primarch;;;;;;;;;;;;;x
temple_emperor_female_christian;Primarch;;;;;;;;;;;;;x
temple_empire_of_christian;Primarchate of;;;;;;;;;;;;;x


temple_count_catholic;Prince-Bishop;Prince-évêque;Prinz-Bischof;;Príncipe obispo;;;;;;;;;x
temple_count_female_catholic;Princess-Bishop;Prince-évêque;Prinz-Bischof;;Príncipe obispo;;;;;;;;;x
temple_county_of_catholic;Prince-Bishopric of;Évêché Princier de;Prinz-Bistum von;;Arzobispado Príncipe de;;;;;;;;;x
temple_duke_catholic;Prince-Archbishop;Prince Archevêque;Prinz-Erzbischof;;Príncipe arzobispo;;;;;;;;;x
temple_duke_female_catholic;Princess-Archbishop;Prince Archevêque;Prinz-Erzbischof;;Príncipe arzobispo;;;;;;;;;x
temple_duchy_of_catholic;Prince-Archbishopric of;Archevêché Princier de;Prinz-Erzbistum von;;Arzobispado Príncipe de;;;;;;;;;x
temple_king_catholic;King-Bishop;Roi très Catholique;König-Bischof;;Rey-obispo;;;;;;;;;x
temple_king_female_catholic;Queen-Bishop;Roi très Catholique;König-Bischof;;Rey-obispo;;;;;;;;;x
temple_kingdom_of_catholic;Theocracy of;Théocratie de;Theokratie von;;Teocracia de;;;;;;;;;x
temple_emperor_catholic;Emperor-Bishop;Empereur très Chrétien;Kaiser-Bischof;;Emperador-obispo;;;;;;;;;x
temple_emperor_female_catholic;Empress-Bishop;Empereur très Chrétien;Kaiser-Bischof;;Emperador-obispo;;;;;;;;;x

temple_baron_mesoamerican_gods;Priest;;;;;;;;;;;;;x
temple_baron_mesoamerican_godss;Priests;;;;;;;;;;;;;x
temple_count_mesoamerican_gods;High Priest;;;;;;;;;;;;;x
temple_duke_mesoamerican_gods;Archpriest;;;;;;;;;;;;;x
temple_king_mesoamerican_gods;King-Priest;;;;;;;;;;;;;x
temple_emperor_mesoamerican_gods;Emperor-Priest;;;;;;;;;;;;;x
temple_baron_female_mesoamerican_gods;Priestess;;;;;;;;;;;;;x
temple_count_female_mesoamerican_gods;High Priestess;;;;;;;;;;;;;x
temple_duke_female_mesoamerican_gods;Archpriestess;;;;;;;;;;;;;x
temple_king_female_mesoamerican_gods;Queen-Priestess;;;;;;;;;;;;;x
temple_emperor_female_mesoamerican_gods;Empress-Priestess;;;;;;;;;;;;;x
temple_barony_of_mesoamerican_gods;Temple of;;;;;;;;;;;;;x
temple_county_of_mesoamerican_gods;Theocracy of;;;;;;;;;;;;;x
temple_duchy_of_mesoamerican_gods;Theocracy of;;;;;;;;;;;;;x
temple_kingdom_of_mesoamerican_gods;Theocracy of;;;;;;;;;;;;;x
temple_empire_of_mesoamerican_gods;Theocracy of;;;;;;;;;;;;;x

temple_baron_latter_day_saints;Bishop;;;;;;;;;;;;;x
temple_barony_of_latter_day_saints;Ward of;;;;;;;;;;;;;x
temple_count_latter_day_saints;Stake President;;;;;;;;;;;;;x
temple_county_of_latter_day_saints;Stake of;;;;;;;;;;;;;x
temple_duke_latter_day_saints;Area Seventy;;;;;;;;;;;;;x
temple_duchy_of_latter_day_saints;Area of;;;;;;;;;;;;;x
temple_king_latter_day_saints;Seventy;;;;;;;;;;;;;x
temple_kingdom_of_latter_day_saints;The Kingdom of God in;;;;;;;;;;;;;x
temple_emperor_latter_day_saints;Apostle;;;;;;;;;;;;;x
temple_empire_of_latter_day_saints;The Kingdom of God upon the Earth in;;;;;;;;;;;;;x

temple_baron_ursuline;Prior;;;;;;;;;;;;;x
temple_baron_female_ursuline;Prioress;;;;;;;;;;;;;x
temple_barony_of_ursuline;Priory of;;;;;;;;;;;;;x
temple_baron_ursulines;Prioresses;;;;;;;;;;;;;x
temple_count_ursuline;Abbot;;;;;;;;;;;;;x
temple_count_female_ursuline;Abbess;;;;;;;;;;;;;x
temple_county_of_ursuline;Abbey of;;;;;;;;;;;;;x
temple_duke_ursuline;Father Superor;;;;;;;;;;;;;x
temple_duke_female_ursuline;Mother Superior;;;;;;;;;;;;;x
temple_duchy_of_ursuline;Convent of;;;;;;;;;;;;;x
temple_king_ursuline;Father General;;;;;;;;;;;;;x
temple_king_female_ursuline;Mother General;;;;;;;;;;;;;x
temple_kingdom_of_ursuline;Order of;;;;;;;;;;;;;x
temple_emperor_ursuline;Superior General;;;;;;;;;;;;;x
temple_emperor_female_ursuline;Superior General;;;;;;;;;;;;;x
temple_empire_of_ursuline;Grand Order of;;;;;;;;;;;;;x

city_baron_rust_cultist;Machinist;;;;;;;;;;;;;x
city_baron_female_rust_cultist;Machinist;;;;;;;;;;;;;x
city_barony_of_rust_cultist;Machinery of;;;;;;;;;;;;;x
city_count_rust_cultist;Foreman;;;;;;;;;;;;;x
city_count_female_rust_cultist;Foreman;;;;;;;;;;;;;x
city_county_of_rust_cultist;Shop of;;;;;;;;;;;;;x
city_duke_rust_cultist;Overseer;;;;;;;;;;;;;x
city_duke_female_rust_cultist;Overseer;;;;;;;;;;;;;x
city_duchy_of_rust_cultist;Factory of;;;;;;;;;;;;;x
city_king_rust_cultist;Organizer;;;;;;;;;;;;;x
city_king_female_rust_cultist;Organizer;;;;;;;;;;;;;x
city_kingdom_of_rust_cultist;Union of;;;;;;;;;;;;;x
city_emperor_rust_cultist;Union President;;;;;;;;;;;;;x
city_emperor_female_rust_cultist;Union President;;;;;;;;;;;;;x
city_empire_of_rust_cultist;Federated Unions of;;;;;;;;;;;;;x
temple_baron_rust_cultist;Stationmaster;;;;;;;;;;;;;x
temple_baron_rust_cultists;Stationmasters;;;;;;;;;;;;;x
temple_baron_female_rust_cultist;Stationmaster;;;;;;;;;;;;;x
temple_barony_of_rust_cultist;Station of;;;;;;;;;;;;;x
temple_count_rust_cultist;Conductor;;;;;;;;;;;;;x
temple_count_female_rust_cultist;Conductor;;;;;;;;;;;;;x
