#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
BM_SOUTH_OF_THE_BORDER_DESC;Mixtecs, Nahuas, Purepechas, Chilangos, Nortenos, and Jarochos fight over the rich Valley of Mexico, while the merchants of Veracruz grow rich off the Interstate trade from California. The Atom-worshipping lords of Sonora and Tejano conquerors of Sierra Madre threaten the followers of El Santo, Our Lady of Guadalupe, and Santa Muerte in the north. The Kingdom of Yucatan is strong, but dissension between Yucatecs and Mayas threatens it from within as the growing Caribbean Empire threatens it from without.;;;;;;;;;;;;;x
BM_SOUTH_OF_THE_BORDER_ERA_INFO;Mixtecs, Nahuas, Purepechas, Chilangos, Nortenos, and Jarochos fight over the rich Valley of Mexico, while the merchants of Veracruz grow rich off the Interstate trade from California. The Atom-worshipping lords of Sonora and Tejano conquerors of Sierra Madre threaten the followers of El Santo, Our Lady of Guadalupe, and Santa Muerte in the north. The Kingdom of Yucatan is strong, but dissension between Yucatecs and Mayas threatens it from within as the growing Caribbean Empire threatens it from without.;;;;;;;;;;;;;x
ERA_CHAR_INFO_1910107;The Californian Empire has seen better days. The Emperor has become a mere figurehead, with his former governors acting as independent rulers in all but name. Can you reunite California under its divinely-ordained ruler, or will disharmony and strife continue to reign?;;;;;;;;;;;;;x
ERA_CHAR_INFO_2000011;Duchess Portia of Jamaica has built a great empire through conquest and diplomacy. But as she grows old, earls and marquises plot to break away or gain the throne for themselves, united only in hatred for the vile Prince Barrington. Worshippers of the orishas, the loa, and Jah are in constant conflict. Can you hold the Caribbean together, or will the Empire survive only as a historical footnote?;;;;;;;;;;;;;x
ERA_CHAR_INFO_1788001;Hudsonia's fortunes have declined somewhat, from its glory days under the Rodham kings. Although the realm is mostly united, the authority of the crown is weakened, and Baltus III Groot's reign is plagued by religious strife, disloyal vassals, Rodham claimants to the throne and the perpetual threat of Occultists to the east. Can you ride the storm and restore Hudsonia to its old strength, or are Baltus and his kingdom doomed to obscurity?;;;;;;;;;;;;;x
ERA_CHAR_INFO_1861001;305 years after its founding, the Holy Columbian Confederacy is one of the most powerful and stable realms east of the Mississippi, a cornerstone of chivalric culture in the Americas, and self-proclaimed successor to Old America. As its newest emperor, Algernon III has a lot to live up to, and the reality of power isn't the stuff of songs. In an empire beset with the threat of rebellion, constant intrigue in the halls of power, and religious turmoil foreign and domestic, can you prove yourself worthy to wear the crown?;;;;;;;;;;;;;x
ERA_CHAR_INFO_1620100;Centuries ago, the House of Mahonic ruled a mighty, prosperous kingdom that united almost all the Northeast, and became a name known - and feared - by every living thing east of the Mississippi. Now, though, those days are but memories, living only in tomes from the great Crimson Library or the tales your father lulled you to sleep with during your childhood, and you are the last. The road before you is treacherous, but not hopeless - play your cards right, and maybe you can return your family, and your people, to their former glory.;;;;;;;;;;;;;x
ERA_CHAR_INFO_1788002;The Big Apple isn't anywhere near the grandeur of its pre-cataclysmic days, but it has survived and rebuilt, retaking its place as one of the Americas' economic and cultural capitals. Over the centuries, the Republic has braved war and calamity, even surrounded by the many factions of the tumultuous Northeast. You are the latest in a long line to guide the city that never sleeps, but beware: your fellow patricians are ambitious, Americanists have few friends among their neighbors, and war is almost more common in the region than trade. Will New York prosper under your rule, or is the great city doomed?;;;;;;;;;;;;;x
ERA_CHAR_INFO_1867007;Long ago, before the cataclysm that engulfed the ancient world, Ontario was capital to the empire of Canada, which counted itself among Old America's closest friends. Canada is long gone, but under the House of Laurier, Ontario has built itself anew, braving the storms that have beset its fellow Canadian kingdoms as well as the Northeast in general. Not all is well, however, as the Rust Cultists of the Midwest are a constant threat, as are the conflicts between the High Church, Ursulines and Evangelicals, and the bloody, ever-changing politics of the eastern seaboard. Under By's reign, will Ontario continue its rise to greatness, or will the Canadian dream finally come to an end?;;;;;;;;;;;;;x
ERA_CHAR_INFO_1967004;Detroit is basically the exact same as before the apocalypse. Why do you live there? Move somewhere nice, like the Californian Empire. This description to be replaced soon.;;;;;;;;;;;;;x
ERA_CHAR_NAME_PAHAYOKO;Pakayoko II Nokona;;;;;;;;;;;;;x
ERA_CHAR_NAME_WILL_USDI;Will-usdi Boudinot;;;;;;;;;;;;;x
ERA_CHAR_NAME_TASINAGI;Tasinagi Hokwoju;;;;;;;;;;;;;x
ERA_CHAR_NAME_AUGUST;August Supernault;;;;;;;;;;;;;x
ERA_CHAR_NAME_ALGERNON;Algernon III Littlepage;;;;;;;;;;;;;x
ERA_CHAR_NAME_ELLIS;Ellis Crockoone;;;;;;;;;;;;;x
ERA_CHAR_NAME_ABNER;Abner Hannegan;;;;;;;;;;;;;x
ERA_CHAR_NAME_HUEY;Huey Latimer;;;;;;;;;;;;;x
ERA_CHAR_NAME_ABRAM;Abram Lengacher;;;;;;;;;;;;;x
ERA_CHAR_NAME_FLORELL;Florell Laggard;;;;;;;;;;;;;x
ERA_CHAR_NAME_BALTUS;Baltus Groot;;;;;;;;;;;;;x
ERA_CHAR_NAME_COLEMAN;Coleman Kirkpatrick;;;;;;;;;;;;;x
ERA_CHAR_NAME_BY;By Laurier;;;;;;;;;;;;;x
ERA_CHAR_NAME_ELTON;Elton IV Yudkow;;;;;;;;;;;;;x
ERA_CHAR_NAME_KAITLIN;Kaitlin Freeland;;;;;;;;;;;;;x
ERA_CHAR_NAME_SKIDEGATE;Skidegate Hlagi;;;;;;;;;;;;;x
ERA_CHAR_NAME_AMMARON;Ammaron Anthophile;;;;;;;;;;;;;x
ERA_CHAR_NAME_PORTIA;Portia Bustamante;;;;;;;;;;;;;x
ERA_CHAR_NAME_WENECESLAO;Wenceslao Iturbide;;;;;;;;;;;;;x
ERA_CHAR_NAME_PINOPIAA;Pinopiaa Omacatl;;;;;;;;;;;;;x
ERA_CHAR_NAME_GUSTAVO;Gustavo Pistolas;;;;;;;;;;;;;x
ERA_CHAR_NAME_LUIS;Luis de Armas;;;;;;;;;;;;;x
ERA_CHAR_NAME_PAUL;Paul Mahonic;;;;;;;;;;;;;x
CHARACTER_TOOLTIP_DELAYED;[GetStatusInfo]\nID: §Y[GetID]§!\nDynasty: §Y[GetOnlyDynastyName]§!\nReligion: §Y[Religion.GetName]§!\nCulture: §Y[Culture.GetName]\n;;;;[GetStatusInfo]\nID: §Y[GetID]§!\nDinastía: §Y[GetOnlyDynastyName]§!\nReligión: §Y[Religion.GetName]§!\nCultura: §Y[Culture.GetName]\n;;;;;;;;;x
STAT_PIETY_PATRIOTISM;Patriotism;;;;;;;;;;;;;x
STAT_PIETY_MENU_PATRIOTISM;Patriotism;;;;;;;;;;;;;x
norse_pagan_reformed_DESC;The reformed Norse Pagan faith has a Holy Book written in runes with chapters on Creation, the gods, Ragnarok, and secret spells - 'galdrs'. The church has a standardized liturgy and a formal church hierarchy led by the Fylkir, who - much like an Islamic Caliph - is both a secular ruler and the religious leader of the faithful. Defining features in-game:\n§Y*§! Can perform coastal raids anywhere\n§Y*§! Fleets can navigate major rivers\n§Y*§! The Fylkir can call Great Holy Wars;La foi du paganisme northlanderique réformée a un livre sacré écrit en runes, incluant des chapitres sur la Création, les dieux, le Ragnarök, et les incantations secrètes ('galdrs'). L'église possède une liturgie standardisée et une hiérarchie symbolique dirigée par le 'Fylkir' qui, un peu comme le calife islamique, est à la fois dirigeant laïc et chef spirituel. Dans le jeu :\n§Y*§! Peut effectuer des raids côtiers partout\n§Y*§! Les flottes peuvent naviguer sur les principaux fleuves\n§Y*§! Les dirigeants peuvent préparer des invasions\n§Y*§! Le Fylkir peut déclarer de grandes guerres saintes;Das reformierte northlanderische Heidentum besitzt ein Heiliges Buch, geschrieben in Runen, mit Kapiteln über die Schöpfung, die Götter, Ragnarok und geheime Zaubersprüche - 'galdrs'. Die Kirche besitzt standardisierte Liturgien und eine formelle Kirchenhierarchie, angeführt vom 'Fylkir', der - ähnlich dem islamischen Kaliphen - sowohl ein sekulärer Herrscher als auch ein religiöser Anführer ist. Bestimmende Merkmale im Spiel: \n§Y*§! Kann überall Küstenraubzüge durchführen\n§Y*§!Flotten können Hauptflüsse befahren\n§Y*§! Herrscher können Invasionen vorbereiten\n§Y*§! Der Fylkyr kann Große Heilige Kriege einberufen;;La reformada fe Pagana Nórdica tiene un Libro Sagrado escrito en runas con capítulos dedicados a la Creación, los dioses, Ragnarok, y los hechizos secretos, “galdrs”. La iglesia tiene una liturgia estandarizada y una jerarquía formal dirigida por el Fylkir, que, al igual que un Califa Islámico, es a la vez un gobernante secular y el líder religioso de los fieles. Definiendo características del juego:\n§Y*§! Pueden realizar incursiones costeras en cualquier sitio\n§Y*§! Las flotas pueden navegar los principales ríos\n§Y*§! Los gobernantes pueden Preparar Invasiones\n§Y*§! El Fylkir puede llamar a la Gran Guerra Santa;;;;;;;;;x
LIBERATION_WAR;Liberation War;;;;;;;;;;;;;x
polynesian;Polynesian;;;;;;;;;;;;;x
hawaiian;Hawaiian;;;;;;;;;;;;;x
west_anglo;West Anglo;;;;;;;;;;;;;x
north_anglo;North Anglo;;;;;;;;;;;;;x
south_anglo;South Anglo;;;;;;;;;;;;;x
amerodeutsch;Amerodeutsch;;;;;;;;;;;;;x
laurentian;Laurentian;;;;;;;;;;;;;x
first_nations;First Nations;;;;;;;;;;;;;x
north_atlantic;North Atlantic;;;;;;;;;;;;;x
north_pacific;North Pacific;;;;;;;;;;;;;x
rockland;Rockland;;;;;;;;;;;;;x
ozarkian;Ozarkian;;;;;;;;;;;;;x
mayan;Mayan;;;;;;;;;;;;;x
caribbean;Caribbean;;;;;;;;;;;;;x
old_world;Old World;;;;;;;;;;;;;x
oldworld;Old World Cultist;;;;;;;;;;;;;x
gothamite;Gothamite;;;;;;;;;;;;;x
hudsonian;Hudsonian;;;;;;;;;;;;;x
delawarean;Delawarean;;;;;;;;;;;;;x
yankee;Yankee;;;;;;;;;;;;;x
deitsch;Deitsch;;;;;;;;;;;;;x
beltway;Beltway;;;;;;;;;;;;;x
southron;Southron;;;;;;;;;;;;;x
appalachian;Appalachian;;;;;;;;;;;;;x
rostmann;Rostmann;;;;;;;;;;;;;x
afroanglo;Afro-Anglo;;;;;;;;;;;;;x
hispaniolan;Hispaniolan;;;;;;;;;;;;;x
tuskegean;Tuskegean;;;;;;;;;;;;;x
melungeon;Melungeon;;;;;;;;;;;;;x
dixie;Dixie;;;;;;;;;;;;;x
lacustrine;Lacustrine;;;;;;;;;;;;;x
chicagoan;Chicagoan;;;;;;;;;;;;;x
dellsman;Dellsman;;;;;;;;;;;;;x
northlander;Northlander;;;;;;;;;;;;;x
cajun;Cajun;;;;;;;;;;;;;x
creole;Creole;;;;;;;;;;;;;x
haitian;Haitian;;;;;;;;;;;;;x
maritimer;Maritimer;;;;;;;;;;;;;x
yooper;Yooper;;;;;;;;;;;;;x
rustonian;Rustonian;;;;;;;;;;;;;x
riverlander;Riverlander;;;;;;;;;;;;;x
gallomerican;Gallomerican;;;;;;;;;;;;;x
quebecois;Quebecois;;;;;;;;;;;;;x
gulfard;Gulfard;;;;;;;;;;;;;x
cubano;Cubano;;;;;;;;;;;;;x
dominicano;Dominicano;;;;;;;;;;;;;x
boricua;Boricua;;;;;;;;;;;;;x
west_indian;West Indian;;;;;;;;;;;;;x
grangelander;Grangelander;;;;;;;;;;;;;x
british;British;;;;;;;;;;;;;x
tejano;Tejano;;;;;;;;;;;;;x
norteno;Norteño;;;;;;;;;;;;;x
californio;Californio;;;;;;;;;;;;;x
native_american;Native;;;;;;;;;;;;;x
comanche;Comanche;;;;;;;;;;;;;x
sioux;Sioux;;;;;;;;;;;;;x
cherokee;Cherokee;;;;;;;;;;;;;x
navajo;Navajo;;;;;;;;;;;;;x
ontarian;Ontarian;;;;;;;;;;;;;x
candomble;Candomblé;;;;;;;;;;;;;x
candomble_DESC;Candomblé literally means "dance in honor of the gods," and as is to be expected from the name many rituals involve music and dance. Practitioners worship a creator deity named Olodumaré, as well as numerous lesser spirits called Orishas, and often make ritual offerings to them. Candomblé is a syncretic faith that absorbed religious traditions from West Africans, Portuguese Catholics, and indigenous South Americans.;;;;;;;;;;;;;x
brazilian;Brazilian;;;;;;;;;;;;;x
canadian;Canadian;;;;;;;;;;;;;x
texan;Texan;;;;;;;;;;;;;x
maya;Maya;;;;;;;;;;;;;x
mexicano;Mexicano;;;;;;;;;;;;;x
motowner;Motowner;;;;;;;;;;;;;x
acadien;Acadien;;;;;;;;;;;;;x
ozark;Ozark;;;;;;;;;;;;;x
arixan;Arixan;;;;;;;;;;;;;x
neomexicano;Neomexicano;;;;;;;;;;;;;x
algonquin;Algonquin;;;;;;;;;;;;;x
ojibwe;Ojibwe;;;;;;;;;;;;;x
tapatio;Tapatio;;;;;;;;;;;;;x
jarocho;Jarocho;;;;;;;;;;;;;x
sonorense;Sonorense;;;;;;;;;;;;;x
chilango;Chilango;;;;;;;;;;;;;x
chino;Chino;;;;;;;;;;;;;x
cree;Cree;;;;;;;;;;;;;x
hopi;Hopi;;;;;;;;;;;;;x
zapotec;Zapotec;;;;;;;;;;;;;x
mixtec;Mixtec;;;;;;;;;;;;;x
gocho;Gocho;;;;;;;;;;;;;x
guatemalteco;Guatemalteco;;;;;;;;;;;;;x
miskito;Miskito;;;;;;;;;;;;;x
inuit;Inuit;;;;;;;;;;;;;x
innu;Innu;;;;;;;;;;;;;x
garinagu;Garinagu;;;;;;;;;;;;;x
nahua;Nahua;;;;;;;;;;;;;x
quechua;Quechua;;;;;;;;;;;;;x
yucateco;Yucateco;;;;;;;;;;;;;x
raizal;Raizal;;;;;;;;;;;;;x
mountainer;Mountainer;;;;;;;;;;;;;x
coloradan;Coloradan;;;;;;;;;;;;;x
utahn;Utahn;;;;;;;;;;;;;x
gullah;Gullah;;;;;;;;;;;;;x
kriol;Kriol;;;;;;;;;;;;;x
andean;Andean;;;;;;;;;;;;;x
muisca;Muisca;;;;;;;;;;;;;x
centrolatino;Centrolatino;;;;;;;;;;;;;x
venezolano;Venezolano;;;;;;;;;;;;;x
colombiano;Colombiano;;;;;;;;;;;;;x
mayan;Mayan;;;;;;;;;;;;;x
wayuu;Wayuu;;;;;;;;;;;;;x
arawak;Arawak;;;;;;;;;;;;;x
antioqueno;Antioqueño;;;;;;;;;;;;;x
istmeno;Istmeño;;;;;;;;;;;;;x
truenonato;Truenonato;;;;;;;;;;;;;x
rochela;Rochela;;;;;;;;;;;;;x
bolivariano;Bolivariano;;;;;;;;;;;;;x
cartagenero;Cartagenero;;;;;;;;;;;;;x
agraciado;Agraciado;;;;;;;;;;;;;x
paisa;Paisa;;;;;;;;;;;;;x
llanero;Llanero;;;;;;;;;;;;;x
nuyorican;Nuyorican;;;;;;;;;;;;;x
raramuri;Rarámuri;;;;;;;;;;;;;x
purepecha;Purépecha;;;;;;;;;;;;;x
bermudian;Bermudian;;;;;;;;;;;;;x
calypsonian;Calypsonian;;;;;;;;;;;;;x
cayennais;Cayennais;;;;;;;;;;;;;x
antilliaanse;Antilliaanse;;;;;;;;;;;;;x
papiamen;Papiamen;;;;;;;;;;;;;x
sranan;Sranan;;;;;;;;;;;;;x
guyanese;Guyanese;;;;;;;;;;;;;x
caribbanglo;Caribbanglo;;;;;;;;;;;;;x
antillais;Antillais;;;;;;;;;;;;;x
venteux;Venteux;;;;;;;;;;;;;x
caribeno;Caribeño;;;;;;;;;;;;;x
californian;Californian;;;;;;;;;;;;;x
angeleno;Angeleno;;;;;;;;;;;;;x
bayfolk;Bayfolk;;;;;;;;;;;;;x
valleyan;Valleyan;;;;;;;;;;;;;x
cascadian;Cascadian;;;;;;;;;;;;;x
portlander;Portlander;;;;;;;;;;;;;x
salishan;Salishan;;;;;;;;;;;;;x
paiute;Paiute;;;;;;;;;;;;;x
haida;Haida;;;;;;;;;;;;;x
canuck;Canuck;;;;;;;;;;;;;x
metis;Métis;;;;;;;;;;;;;x
calaotian;Calaotian;;;;;;;;;;;;;x
mikmaq;Mi'kmaq;;;;;;;;;;;;;x
tagalog;Tagalog;;;;;;;;;;;;;x
ozlander;Ozlander;;;;;;;;;;;;;x
edokko;Edokko;;;;;;;;;;;;;x
novorusskiy;Novorusskiy;;;;;;;;;;;;;x
singaporean;Singaporean;;;;;;;;;;;;;x
viet;Viet;;;;;;;;;;;;;x
yueh;Yueh;;;;;;;;;;;;;x
malay;Malay;;;;;;;;;;;;;x
yuehai;Yuehai;;;;;;;;;;;;;x
nihonjin;Nihonjin;;;;;;;;;;;;;x
sibir;Sibir;;;;;;;;;;;;;x
ozzi;Ozzi;;;;;;;;;;;;;x
kinh;Kinh;;;;;;;;;;;;;x
filipino;Filipino;;;;;;;;;;;;;x
niger;Niger;;;;;;;;;;;;;x
nigerian;Nigerian;;;;;;;;;;;;;x
pirate;Pirate;;;;;;;;;;;;;x
PREFERATI_URSULINE;Preferata;;;;;;;;;;;;;x
PREFERATI_URSULINE_TOOLTIP;The Preferata is the next in line to become the Abbess-General.;;;;;;;;;;;;;x
PREFERATI_MORMON;Quorum President;;;;;;;;;;;;;x
PREFERATI_MORMON_TOOLTIP;The President of the Quorum of the Twelve Apostles is the apostle next in line to become President of the Church;;;;;;;;;;;;;x
COLLEGE_OF_CARDINALS_MORMON;Quorum of the Twelve Apostles;;;;;;;;;;;;;x
thelemic;Thelemic;;;;;;;;;;;;;x
thelemic_DESC;Thelema is a British mystic religion developed by Aleister Crowley, based on the law: "Do what thou wilt shall be the whole of the Law.";;;;;;;;;;;;;x
THE_BOOK_OF_THE_LAW;The Book of the Law;;;;;;;;;;;;;x
GOD_NUIT;Nuit;;;;;;;;;;;;;x
GOD_HADIT;Hadit;;;;;;;;;;;;;x
GOD_RA_HOOR_KHUIT;Ra-Hoor-Khuit;;;;;;;;;;;;;x
GOD_THE_QUEEN;The Queen;;;;;;;;;;;;;x
DEATH_HURRICANE;died in a hurricane;;;;;;;;;;;;;x
neognostic;Neo-Gnostic;;;;;;;;;;;;;x
neognostic_DESC;Neo-Gnostism (re)emerged in Colorado as a syncretic faith combining teachings coming from the the Cetic west and the Catholic east. Neo-Gnostics have amalgamated the belief in the Christian God with the rejection of the material world often found in Cetic schools of thought. They believe that Salvation can be found in worship of Christ and that they can find Enlightment through his teachings. Gnostics see material processions and desires as secondary to Oneness with God. They reject the material world (matter, flesh) as being the work of Satan and seek to embrace the “Gnosis” of God (knowledge, enlightenment, salvation). \n§Y*§! Are considered a Catholic heresy owing to their agreement with the Catholic understanding of God and the Saints, while dismissing the teachings of most Cetic Gurus.\n§Y*§! May have ambitions to remove vices.;;;;;;;;;;;;;x
sedevacantist;Sedevacantist;;;;;;;;;;;;;x
sedevacantist_DESC;The name Sedevancantists comes from the Latin term 'Sede Vacante', meaning 'the seat is vacant'. Sedevacantists reject the authority of the Pope of New Rome, denying his right to call himself successor of the Pope of Old Rome because it cannot be established if the Papacy of the Old World still exists. Even if it has ceased to exist, they reject the notion that the Bishop of New Rome (St. Louis) could or should have the same authority as the original Pope. They argue that the Primacy of Rome cannot be duplicated merely out of convenience, feel the Bishop of New Rome has no more right to be head of their faith than any other bishop in the land, and call his College of Cardinals a sham and cabal of co-conspirators. Instead, Sedevancantists believe the office of Pope should be considered “vacant” until a true Pope returns, unless it can be confirmed the original Papacy is no more.;;;;;;;;;;;;;x
ursuline;Ursuline;;;;;;;;;;;;;x
ursuline_DESC;The Ursulines originated as an antediluvian religious order, patronized by Saint Ursula. Introduced to the Americas during the colonial era, their presence could be found wherever the French colonized. During and shortly after the great cataclysm, Quebecois Roman Catholics, unable to contact old Rome, turned to the Ursuline order for leadership. Since then the Ursulines have served as Quebec's continuation of antediluvian Catholicism, and their followers have steadfastly refused to recognize the American Pope in New Rome. Defining features in-game:\n§Y*§! The Abbess-General is elected via the same mechanics as the Pope.\n§Y*§! Women are the only ones who can become cardinals.;;;;;;;;;;;;;x
angeline;Angeline;;;;;;;;;;;;;x
angeline_DESC;Angelines live very different lives from their Ursuline counterparts. Whereas the Ursulines emphasize the monastic lifestyle and the primacy of the Church, Angelines more strongly emphasize cohabitation with the secular world.;;;;;;;;;;;;;x
anabaptist;Anabaptist;;;;;;;;;;;;;x
anabaptist_DESC;The Anabaptists are a branch of Christianity originating from 16th century Europe, and the forebears of American groups such as the Amish, Hutterites and Mennonites, which banded together to survive the post-cataclysm world. Anabaptists believe Christians should remain separate from the rest of the world, refuse to hold office and refrain from violence even in war or self-defence, tenets which make life after the apocalypse difficult, and often quite short.\n§Y*§! Due to their avoidance of violence when possible, cannot use the Holy War CB.;;;;;;;;;;;;;x
evangelical;Evangelical;;;;;;;;;;;;;x
evangelical_DESC;The Evangelical Church is what remains of antediluvian Protestantism. In the face of post-deluge upheavals, the Protestant churches banded together, putting aside minor theological differences in favor of establishing an Evangelical Convention of Churches presided over by an ecumenical council of bishops.;;;;;;;;;;;;;x
high_church;High Church;;;;;;;;;;;;;x
high_church_DESC;High Church followers lean heavily on older Christian traditions and a sense of ritual more in line with Catholicism that with Evangelical Protestantism.;;;;;;;;;;;;;x
antinomian;Antinomian;;;;;;;;;;;;;x
antinomian_DESC;Antinomianism is a theological doctrine which predates the apocalypse, and takes the Protestant notion of 'sola fide'- salvation by 'faith alone'- to its extreme, rejecting not just Old Testament ceremonial laws but all of the laws laid down by Moses. This rejection of Mosaic law- or 'moral law'- absolutely drives mainstream Protestantism nuts and has been a thorny issue since the days of Martin Luther.;;;;;;;;;;;;;x
postadventist;Postadventist;;;;;;;;;;;;;x
postadventist_DESC;Postadventists believe that the Second Coming has already happened, that Jesus came to judge the living and the dead... and was not pleased.;;;;;;;;;;;;;x
charismatic;Charismatic;;;;;;;;;;;;;x
charismatic_DESC;Charismatics are not known as such because of their charm, but rather their belief in 'charismata', gifts of the Holy Spirit manifested in miracles and signs that can be endowed simply by baptism and faith in the Holy Spirit. Such wonders include the ability to speak in tongues, miraculous healing of the cripples, gifts of prophecy and more events often considered 'supernatural'.;;;;;;;;;;;;;x
dark_pagan_group;Dark Pagan;;;;;;;;;;;;;x
occultist;Occultist;;;;;;;;;;;;;x
occultist_DESC;Occultist followers believe that the universe is a vast mystery, with the dark corners of reality holding innumerable secrets and dangers. The fragments of ancient lore that survived the Fall have formed the core of a new polytheistic faith quite at odds with most others. Defining features in-game: \n§Y*§! Have access to the conquest Casus belli \n§Y*§! Have access to the subjugation Casus belli;;;;;;;;;;;;;x
occultist_reformed;Occultist;;;;;;;;;;;;;x
