#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
norse_pagan_reformed_DESC;The reformed Norse Pagan faith has a Holy Book written in runes with chapters on Creation, the gods, Ragnarok, and secret spells - 'galdrs'. The church has a standardized liturgy and a formal church hierarchy led by the Fylkir, who - much like an Islamic Caliph - is both a secular ruler and the religious leader of the faithful. Defining features in-game:\n§Y*§! Can perform coastal raids anywhere\n§Y*§! Fleets can navigate major rivers\n§Y*§! Rulers can Prepare Invasions\n§Y*§! The Fylkir can call Great Holy Wars;La foi du paganisme northlanderique réformée a un livre sacré écrit en runes, incluant des chapitres sur la Création, les dieux, le Ragnarök, et les incantations secrètes ('galdrs'). L'église possède une liturgie standardisée et une hiérarchie symbolique dirigée par le 'Fylkir' qui, un peu comme le calife islamique, est à la fois dirigeant laïc et chef spirituel. Dans le jeu :\n§Y*§! Peut effectuer des raids côtiers partout\n§Y*§! Les flottes peuvent naviguer sur les principaux fleuves\n§Y*§! Les dirigeants peuvent préparer des invasions\n§Y*§! Le Fylkir peut déclarer de grandes guerres saintes;Das reformierte northlanderische Heidentum besitzt ein Heiliges Buch, geschrieben in Runen, mit Kapiteln über die Schöpfung, die Götter, Ragnarok und geheime Zaubersprüche - 'galdrs'. Die Kirche besitzt standardisierte Liturgien und eine formelle Kirchenhierarchie, angeführt vom 'Fylkir', der - ähnlich dem islamischen Kaliphen - sowohl ein sekulärer Herrscher als auch ein religiöser Anführer ist. Bestimmende Merkmale im Spiel: \n§Y*§! Kann überall Küstenraubzüge durchführen\n§Y*§!Flotten können Hauptflüsse befahren\n§Y*§! Herrscher können Invasionen vorbereiten\n§Y*§! Der Fylkyr kann Große Heilige Kriege einberufen;;La reformada fe Pagana Nórdica tiene un Libro Sagrado escrito en runas con capítulos dedicados a la Creación, los dioses, Ragnarok, y los hechizos secretos, “galdrs”. La iglesia tiene una liturgia estandarizada y una jerarquía formal dirigida por el Fylkir, que, al igual que un Califa Islámico, es a la vez un gobernante secular y el líder religioso de los fieles. Definiendo características del juego:\n§Y*§! Pueden realizar incursiones costeras en cualquier sitio\n§Y*§! Las flotas pueden navegar los principales ríos\n§Y*§! Los gobernantes pueden Preparar Invasiones\n§Y*§! El Fylkir puede llamar a la Gran Guerra Santa;;;;;;;;;x
LIBERATION_WAR;Liberation War;;;;;;;;;;;;;x
polynesian;Polynesian;;;;;;;;;;;;;x
hawaiian;Hawaiian;;;;;;;;;;;;;x
west_anglo;West Anglo;;;;;;;;;;;;;x
north_anglo;North Anglo;;;;;;;;;;;;;x
south_anglo;South Anglo;;;;;;;;;;;;;x
amerodeutsch;Amerodeutsch;;;;;;;;;;;;;x
laurentian;Laurentian;;;;;;;;;;;;;x
first_nations;First Nations;;;;;;;;;;;;;x
north_atlantic;North Atlantic;;;;;;;;;;;;;x
north_pacific;North Pacific;;;;;;;;;;;;;x
rockland;Rockland;;;;;;;;;;;;;x
ozarkian;Ozarkian;;;;;;;;;;;;;x
mayan;Mayan;;;;;;;;;;;;;x
caribbean;Caribbean;;;;;;;;;;;;;x
old_world;Old World;;;;;;;;;;;;;x
oldworld;Old World Cultist;;;;;;;;;;;;;x
gothamite;Gothamite;;;;;;;;;;;;;x
hudsonian;Hudsonian;;;;;;;;;;;;;x
delawarean;Delawarean;;;;;;;;;;;;;x
yankee;Yankee;;;;;;;;;;;;;x
deitsch;Deitsch;;;;;;;;;;;;;x
beltway;Beltway;;;;;;;;;;;;;x
southron;Southron;;;;;;;;;;;;;x
appalachian;Appalachian;;;;;;;;;;;;;x
rostmann;Rostmann;;;;;;;;;;;;;x
afroanglo;Afro-Anglo;;;;;;;;;;;;;x
hispaniolan;Hispaniolan;;;;;;;;;;;;;x
tuskegean;Tuskegean;;;;;;;;;;;;;x
melungeon;Melungeon;;;;;;;;;;;;;x
dixie;Dixie;;;;;;;;;;;;;x
lacustrine;Lacustrine;;;;;;;;;;;;;x
chicagoan;Chicagoan;;;;;;;;;;;;;x
dellsman;Dellsman;;;;;;;;;;;;;x
northlander;Northlander;;;;;;;;;;;;;x
cajun;Cajun;;;;;;;;;;;;;x
creole;Creole;;;;;;;;;;;;;x
haitian;Haitian;;;;;;;;;;;;;x
maritimer;Maritimer;;;;;;;;;;;;;x
yooper;Yooper;;;;;;;;;;;;;x
rustonian;Rustonian;;;;;;;;;;;;;x
riverlander;Riverlander;;;;;;;;;;;;;x
gallomerican;Gallomerican;;;;;;;;;;;;;x
quebecois;Quebecois;;;;;;;;;;;;;x
gulfard;Gulfard;;;;;;;;;;;;;x
cubano;Cubano;;;;;;;;;;;;;x
dominicano;Dominicano;;;;;;;;;;;;;x
boricua;Boricua;;;;;;;;;;;;;x
west_indian;West Indian;;;;;;;;;;;;;x
grangelander;Grangelander;;;;;;;;;;;;;x
british;British;;;;;;;;;;;;;x
tejano;Tejano;;;;;;;;;;;;;x
norteno;Norteño;;;;;;;;;;;;;x
californio;Californio;;;;;;;;;;;;;x
native_american;Native;;;;;;;;;;;;;x
comanche;Comanche;;;;;;;;;;;;;x
sioux;Sioux;;;;;;;;;;;;;x
cherokee;Cherokee;;;;;;;;;;;;;x
navajo;Navajo;;;;;;;;;;;;;x
ontarian;Ontarian;;;;;;;;;;;;;x
candomble;Candomblé;;;;;;;;;;;;;x
brazilian;Brazilian;;;;;;;;;;;;;x
canadian;Canadian;;;;;;;;;;;;;x
texan;Texan;;;;;;;;;;;;;x
maya;Maya;;;;;;;;;;;;;x
mexicano;Mexicano;;;;;;;;;;;;;x
motowner;Motowner;;;;;;;;;;;;;x
acadien;Acadien;;;;;;;;;;;;;x
ozark;Ozark;;;;;;;;;;;;;x
arixan;Arixan;;;;;;;;;;;;;x
neomexicano;Neomexicano;;;;;;;;;;;;;x
algonquin;Algonquin;;;;;;;;;;;;;x
ojibwe;Ojibwe;;;;;;;;;;;;;x
tapatio;Tapatio;;;;;;;;;;;;;x
jarocho;Jarocho;;;;;;;;;;;;;x
sonorense;Sonorense;;;;;;;;;;;;;x
chilango;Chilango;;;;;;;;;;;;;x
chino;Chino;;;;;;;;;;;;;x
cree;Cree;;;;;;;;;;;;;x
hopi;Hopi;;;;;;;;;;;;;x
zapotec;Zapotec;;;;;;;;;;;;;x
mixtec;Mixtec;;;;;;;;;;;;;x
guatemalteco;Guatemalteco;;;;;;;;;;;;;x
miskito;Miskito;;;;;;;;;;;;;x
garinagu;Garinagu;;;;;;;;;;;;;x
nahua;Nahua;;;;;;;;;;;;;x
quechua;Quechua;;;;;;;;;;;;;x
yucateco;Yucateco;;;;;;;;;;;;;x
raizal;Raizal;;;;;;;;;;;;;x
mountainer;Mountainer;;;;;;;;;;;;;x
coloradan;Coloradan;;;;;;;;;;;;;x
utahn;Utahn;;;;;;;;;;;;;x
gullah;Gullah;;;;;;;;;;;;;x
kriol;Kriol;;;;;;;;;;;;;x
andean;Andean;;;;;;;;;;;;;x
muisca;Muisca;;;;;;;;;;;;;x
centrolatino;Centrolatino;;;;;;;;;;;;;x
venezolano;Venezolano;;;;;;;;;;;;;x
colombiano;Colombiano;;;;;;;;;;;;;x
panameno;Panameno;;;;;;;;;;;;;x
nuyorican;Nuyorican;;;;;;;;;;;;;x
raramuri;Rarámuri;;;;;;;;;;;;;x
purepecha;Purépecha;;;;;;;;;;;;;x
bermudian;Bermudian;;;;;;;;;;;;;x
calypsonian;Calypsonian;;;;;;;;;;;;;x
caribbanglo;Caribbanglo;;;;;;;;;;;;;x
antillais;Antillais;;;;;;;;;;;;;x
venteux;Venteux;;;;;;;;;;;;;x
caribeno;Caribeño;;;;;;;;;;;;;x
californian;Californian;;;;;;;;;;;;;x
angeleno;Angeleno;;;;;;;;;;;;;x
bayfolk;Bayfolk;;;;;;;;;;;;;x
valleyan;Valleyan;;;;;;;;;;;;;x
cascadian;Cascadian;;;;;;;;;;;;;x
portlander;Portlander;;;;;;;;;;;;;x
salishan;Salishan;;;;;;;;;;;;;x
paiute;Paiute;;;;;;;;;;;;;x
haida;Haida;;;;;;;;;;;;;x
canuck;Canuck;;;;;;;;;;;;;x
metis;Métis;;;;;;;;;;;;;x
calaotian;Calaotian;;;;;;;;;;;;;x
mikmaq;Mi'kmaq;;;;;;;;;;;;;x
tagalog;Tagalog;;;;;;;;;;;;;x
ozlander;Ozlander;;;;;;;;;;;;;x
edokko;Edokko;;;;;;;;;;;;;x
novorusskiy;Novorusskiy;;;;;;;;;;;;;x
singaporean;Singaporean;;;;;;;;;;;;;x
viet;Viet;;;;;;;;;;;;;x
yueh;Yueh;;;;;;;;;;;;;x
malay;Malay;;;;;;;;;;;;;x
yuehai;Yuehai;;;;;;;;;;;;;x
nihonjin;Nihonjin;;;;;;;;;;;;;x
sibir;Sibir;;;;;;;;;;;;;x
ozzi;Ozzi;;;;;;;;;;;;;x
kinh;Kinh;;;;;;;;;;;;;x
filipino;Filipino;;;;;;;;;;;;;x
pirate;Pirate;;;;;;;;;;;;;x
PREFERATI_URSULINE;Preferata;;;;;;;;;;;;;x
PREFERATI_URSULINE_TOOLTIP;The Preferata is the next in line to become the Abbess-General.;;;;;;;;;;;;;x
PREFERATI_MORMON;Quorum President;;;;;;;;;;;;;x
PREFERATI_MORMON_TOOLTIP;The President of the Quorum of the Twelve Apostles is the apostle next in line to become President of the Church;;;;;;;;;;;;;x
COLLEGE_OF_CARDINALS_MORMON;Quorum of the Twelve Apostles;;;;;;;;;;;;;x
thelemic;Thelemic;;;;;;;;;;;;;x
thelemic_DESC;Thelema is a British mystic religion developed by Aleister Crowley, based on the law: "Do what thou wilt shall be the whole of the Law.";;;;;;;;;;;;;x
THE_BOOK_OF_THE_LAW;The Book of the Law;;;;;;;;;;;;;x
GOD_NUIT;Nuit;;;;;;;;;;;;;x
GOD_HADIT;Hadit;;;;;;;;;;;;;x
GOD_RA_HOOR_KHUIT;Ra-Hoor-Khuit;;;;;;;;;;;;;x
GOD_THE_QUEEN;The Queen;;;;;;;;;;;;;x
DEATH_HURRICANE;died in a hurricane;;;;;;;;;;;;;x
neognostic;Neo-Gnostic;;;;;;;;;;;;;x
neognostic_DESC;Neo-Gnostism (re)emerged in Colorado as a syncretic faith combining teachings coming from the the Cetic west and the Catholic east. Neo-Gnostics have amalgamated the belief in the Christian God with the rejection of the material world often found in Cetic schools of thought. They believe that Salvation can be found in worship of Christ and that they can find Enlightment through his teachings. Gnostics see material processions and desires as secondary to Oneness with God. They reject the material world (matter, flesh) as being the work of Satan and seek to embrace the “Gnosis” of God (knowledge, enlightenment, salvation). \n§Y*§! Are considered a Catholic heresy owing to their agreement with the Catholic understanding of God and the Saints, while dismissing the teachings of most Cetic Gurus. \n§Y*§! Have no formal Religious Head. \n§Y*§! May have ambitions to remove vices.;;;;;;;;;;;;;x
sedevacantist;Sedevacantist;;;;;;;;;;;;;x
sedevacantist_DESC;The name Sedevancantists comes from the Latin term 'Sede Vacante', meaning 'the seat is vacant'. Sedevacantists reject the authority of the Pope of New Rome, denying his right to call himself successor of the Pope of Old Rome because it cannot be established if the Papacy of the Old World still exists. Even if it has ceased to exist, they reject the notion that the Bishop of New Rome (St. Louis) could or should have the same authority as the original Pope. They argue that the Primacy of Rome cannot be duplicated merely out of convenience, feel the Bishop of New Rome has no more right to be head of their faith than any other bishop in the land, and call his College of Cardinals a sham and cabal of co-conspirators. Instead, Sedevancantists believe the office of Pope should be considered “vacant” until a true Pope returns, unless it can be confirmed the original Papacy is no more. \n§Y*§! Have no formal Religious Head.;;;;;;;;;;;;;x
ursuline;Ursuline;;;;;;;;;;;;;x
ursuline_DESC;The Ursulines originated as an antediluvian religious order, patronized by Saint Ursula. Introduced to the Americas during the colonial era, their presence could be found wherever the French colonized. During and shortly after the great cataclysm, Quebecois Roman Catholics, unable to contact old Rome, turned to the Ursuline order for leadership. Since then the Ursulines have served as Quebec's continuation of antediluvian Catholicism, and their followers have steadfastly refused to recognize the American Pope in New Rome. Defining features in-game:\n§Y*§! The Abbess-General is elected via the same mechanics as the Pope.\n§Y*§! The Abbess-General can declare crusades.\n§Y*§! Women can become priests, and are the only ones who can become cardinals.;;;;;;;;;;;;;x
angeline;Angeline;;;;;;;;;;;;;x
angeline_DESC;Angelines live very different lives from their Ursuline counterparts. Whereas the Ursulines emphasize the monastic lifestyle and the primacy of the Church, Angelines more strongly emphasize cohabitation with the secular world.;;;;;;;;;;;;;x
anabaptist;Anabaptist;;;;;;;;;;;;;x
anabaptist_DESC;The Anabaptists are a branch of Christianity originating from 16th century Europe, and the forebears of American groups such as the Amish, Hutterites and Mennonites, which banded together to survive the post-cataclysm world. Anabaptists believe Christians should remain separate from the rest of the world, refuse to hold office and refrain from violence even in war or self-defence, tenets which make life after the apocalypse difficult, and often quite short.\n§Y*§! Due to their avoidance of violence when possible, cannot use the Holy War CB.;;;;;;;;;;;;;x
evangelical;Evangelical;;;;;;;;;;;;;x
evangelical_DESC;The Evangelical Church is what remains of antediluvian Protestantism. In the face of post-deluge upheavals, the Protestant churches banded together, putting aside minor theological differences in favor of establishing an Evangelical Convention of Churches presided over by an ecumenical council of bishops.;;;;;;;;;;;;;x
high_church;High Church;;;;;;;;;;;;;x
high_church_DESC;High Church followers lean heavily on older Christian traditions and a sense of ritual more in line with Catholicism that with Evangelical Protestantism.;;;;;;;;;;;;;x
antinomian;Antinomian;;;;;;;;;;;;;x
antinomian_DESC;Antinomianism is a theological doctrine which predates the apocalypse, and takes the Protestant notion of 'sola fide'- salvation by 'faith alone'- to its extreme, rejecting not just Old Testament ceremonial laws but all of the laws laid down by Moses. This rejection of Mosaic law- or 'moral law'- absolutely drives mainstream Protestantism nuts and has been a thorny issue since the days of Martin Luther.;;;;;;;;;;;;;x
postadventist;Postadventist;;;;;;;;;;;;;x
postadventist_DESC;Postadventists believe that the Second Coming has already happened, that Jesus came to judge the living and the dead... and was not pleased.;;;;;;;;;;;;;x
charismatic;Charismatic;;;;;;;;;;;;;x
charismatic_DESC;Charismatics are not known as such because of their charm, but rather their belief in 'charismata', gifts of the Holy Spirit manifested in miracles and signs that can be endowed simply by baptism and faith in the Holy Spirit. Such wonders include the ability to speak in tongues, miraculous healing of the cripples, gifts of prophecy and more events often considered 'supernatural'.;;;;;;;;;;;;;x
dark_pagan_group;Dark Pagan;;;;;;;;;;;;;x
occultist;Occultist;;;;;;;;;;;;;x
occultist_DESC;Occultist heathenry turns to the esoteric and eldritch for worship, holding sacred obscene statues and practicing foul rituals. Defining features in-game:\n§Y*§! Can raid provinces \n§Y*§! Ships can navigate rivers \n§Y*§! May take concubines \n§Y*§! Females may hold temples \n§Y*§! Have access to the conquest Casus belli \n§Y*§! Have access to the subjugation Casus belli \n§Y*§! Are reformable;;;;;;;;;;;;;x
occultist_reformed;Occultist;;;;;;;;;;;;;x
occultist_reformed_DESC; Occultist heathenry turns to the esoteric and eldritch for worship, holding sacred obscene statues and practicing foul rituals. The reformed Occultist church has a hierarchy based on that of the Masons. Defining features in-game:\n§Y*§! Can raid provinces \n§Y*§! Ships can navigate rivers \n§Y*§! May take concubines \n§Y*§! Females may hold temples \n§Y*§! Have access to the conquest Casus belli \n§Y*§! Have access to the subjugation Casus belli \n§Y*§! May wage holy wars;;;;;;;;;;;;;x
atomicist;Atomicist;;;;;;;;;;;;;x
atomicist_DESC;Atomicists worship elements of old world technology and hold sacred the places 'touched by the Almighty Atom'. Although atomic theory is practically forgotten, Atomicists understand that there is an invisible world out there which houses vast power. If they could but find a way to tap into this intangible world, they believe they would become gods themselves! The tumors and radiation sickness, though, they don't talk about as much.;;;;;;;;;;;;;x
americanist;Americanist;;;;;;;;;;;;;x
americanist_DESC;Americanists worship what must have been the true gods of the old world-- the statues of Father Washington, Lincoln, Jefferson and others clearly indicates who the ancient Americans worshipped. Those Americans built a great empire, so why not follow their beliefs and build America again, gods and all? Defining features in-game:\n§Y*§! Are led by the President, who may be elected from any of their faith \n§Y*§! The President can Excommunicate Americanist characters \n§Y*§! May undertake pilgrimages to their holy sites \n§Y*§! May undertake prepared invasions;;;;;;;;;;;;;x 
hamiltonian;Hamiltonian;;;;;;;;;;;;;x
hamiltonian_DESC;Hamiltonians differ from mainstream Americanism in that they take their faith in the gods of the Old World to a higher level. Legends outline the gods' abilities and deeds, but Hamiltonians believe the gods had more powers beyond those explicitly stated. They hold, furthermore, that it is within the capabilities of all believers to attain these 'implied powers' for themselves.;;;;;;;;;;;;;x
jeffersonian;Jeffersonian;;;;;;;;;;;;;x
jeffersonian_DESC;The old legends speak not of just Washington, Jefferson and Lincoln, but also of the farmers, the soldiers, and all the common men of the Old World. As widespread as the statues of the Founders are, are there not statues of the common infantryman in many old towns? What of the farmers and the grand grange halls they established? Jeffersonians hold that the Americanist gods of the old world were just a few of many, and that the entire nation of ancient America was home to gods. All the land was blessed by the gods, therefore, and thus all the land must be reclaimed by the true faith!;;;;;;;;;;;;;x
libertarian;Libertarian;;;;;;;;;;;;;x
libertarian_DESC;The devoted of Lady Liberty, the Mother of Old America and the Goddess of Freedom, the Libertarians were once a matriarchal Patriotic order of the Americanists dedicated to the defence and restoration of the Statues of Liberty who broke from Washington in protest against the 'overemphasis' of the Founders over Lady Liberty. In the centuries since the continued revelation and dedicated study of the First Lady and her Justices have lead the libertarians and the Americanists to opposite positions on a vast number of theological points, from the approved methods of establishing proof of presidential deification after death all the way to structure of the old world pantheon.:\n§Y*§! There is always a First Lady in Nashville, even if the city falls\n§Y*§! Ability to enact Enatic Succession Laws\n§Y*§! Strict limitations on Consanguinity;;;;;;;;;;;;;x
rust_cultist;Rust Cultist;;;;;;;;;;;;;x
rust_cultist_DESC;When the first of the Rust Cult stumbled upon an abandoned factory of the old world, what he saw seemed to be the handiwork of the gods. The cult quickly spread through the former Rust Belt, worshipping these houses of the divine and the technological marvels wrought within, which they are willing to defend with their lives. Rust Cultists dedicate much of their time to recovering and revering any old world technology they can find. Due to their age however, opportunities to find operational relics are few and far between. Defining features in-game:\n§Y*§! May undertake journeys to seek & salvage old world technology \n§Y*§! Females may hold temples\n§Y*§! Must use Gavelkind succession \n§Y*§! Are reformable;;;;;;;;;;;;;x
rust_cultist_reformed;Rust Cultist;;;;;;;;;;;;;x
rust_cultist_reformed_DESC; When the first of the Rust Cult stumbled upon an abandoned factory of the old world, what he saw seemed to be the handiwork of the gods. The cult quickly spread through the former Rust Belt, worshipping these houses of the divine and the technological marvels wrought within, which they are willing to defend with their lives. Rust Cultists dedicate much of their time to recovering and revering any old world technology they can find. Due to their age however, opportunities to find operational relics are few and far between. They have now structured their faith, allowing them full access to mainstream succession laws, as well as the option to wage grand holy wars.  Defining features in-game:\n§Y*§! May undertake journeys to seek & salvage old world technology \n§Y*§! Females may hold temples \n§Y*§! May wage holy wars;;;;;;;;;;;;;x
norse_pagan;Norse;;;;;;;;;;;;;x
norse_pagan_DESC;The Norse believe the Christian God failed his followers when America was torn down, and in their anger have turned back to the Gods of their ancestors. If only the old Gods had the strength of their faith, they surely would have protected America. They also believe the American people became soft and complacent, which contributed to their destruction, and so have vowed to never allow themselves to become weaklings again. Defining features in-game:\n§Y*§! Can raid provinces \n§Y*§! Ships can navigate rivers \n§Y*§! May take concubines \n§Y*§! Females may hold temples \n§Y*§! Prestige loss while at peace for too long \n§Y*§! May undertake prepared invasions \n§Y*§! Have access to the conquest Casus belli \n§Y*§! Have access to the subjugation Casus belli \n§Y*§! Must use Gavelkind succession \n§Y*§! Are reformable;;;;;;;;;;;;;x
norse_pagan_reformed;Norse;;;;;;;;;;;;;x
norse_pagan_reformed_DESC;The Norse believe the Christian God failed his followers when America was torn down, and in their anger have turned back to the Gods of their ancestors. If onlu the old Gods had the strength of their faith, they surely would have protected America. They also believe the American people became soft and complacent, which contributed to their destruction, and so have vowed to never allow themselves to become weaklings again. They have now structured their faith, allowing them full access to mainstream succession laws, as well as the option to wage grand holy wars.  Defining features in-game:\n§Y*§! Can raid provinces \n§Y*§! Ships can navigate rivers \n§Y*§! May take concubines \n§Y*§! Females may hold temples \n§Y*§! May undertake prepared invasions \n§Y*§! Have access to the conquest Casus belli \n§Y*§! Have access to the subjugation Casus belli \n§Y*§! May wage holy wars;;;;;;;;;;;;;x
rastafarian;Rastafarian;;;;;;;;;;;;;x
rastafarian_DESC;The Rastafari are a religious group originating in Jamaica, inspired by the teachings of Marcus Garvey. They believe in the divinity of Emperor Haile Selassie I of Ethiopia, known before his coronation as Ras Tafari. Defining features in game:\n§Y*§! May go on vision quests with the aid of sacramental herbs.;;;;;;;;;;;;;x
voodoo;Voodoo;;;;;;;;;;;;;x
voodoo_DESC;Descended from West African Vodun, Voodoo originated in 18th century Haiti, spreading later to Louisiana. Vodouists worship the creator god Bondye, but as he is unreachable they pray to his servants, the Loa, who act as intermediaries in exchange for service. Each Loa is responsible for a different aspect of life, and vodouists develop a personal relationship with them through elaborate ceremonies that can include ritual offerings, song, dance, and allowing themselves to be possessed by the spirits so that Loa and vodouist may communicate. Defining features in game:\n§Y*§! May go on vision quests with the aid of sacramental herbs.\n§Y*§! May crush the mind of a prisoner with poison, turning them into a zombi.\n§Y*§! Possession by the Loa may grant various advantages and disadvantages.;;;;;;;;;;;;;x
african_group;African;;;;;;;;;;;;;x
afro-syncretic;Afro-Syncretic;;;;;;;;;;;;;x
catholic_DESC;Catholicism is one of the oldest branches of Christianity, and survived the cataclysmic events of centuries past by the skin of its teeth. The Papacy is now located in old St. Louis, as contact with Rome was lost. The formal head of the religion is the Bishop of New Rome - the Pope. Defining features in-game:\n§Y*§! There is always a Pope, even if Rome falls\n§Y*§! The Pope can grant divorces\n§Y*§! The Pope can grant the Invasion Casus Belli\n§Y*§! The Pope can Excommunicate Catholic characters\n§Y*§! Catholic rulers can set up Antipopes\n§Y*§! Catholic Bishops may pay tax to the Pope rather than their secular liege;;;;;;;;;;;;;x
santeria;Santería;;;;;;;;;;;;;x
santeria_DESC;Santería, translating roughly to "devotion to the saints", is an Afro-Cuban religion that can be traced back to the Yoruba people of West Africa. Believers worship three aspects of one god, Olodumaré the Creator, Olorun, who manifests as the Sun, and Olofi, who directly communicates with the Orichás - or "Saints" - and grants them spiritual energy to act as intermediaries between man and God, as well as to help mankind live moral, harmonious lives. Defining features in game:\n§Y*§! May go on vision quests with the aid of sacramental herbs.;;;;;;;;;;;;;x
nick_the_prophet;the Prophet;;;;;;;;;;;;;x
nick_the_kingmaker;the Kingmaker;;;;;;;;;;;;;x
nick_the_speedy;the Speedy;;;;;;;;;;;;;x
nick_the_peacemaker;the Peacemaker;;;;;;;;;;;;;x
consumerist;Consumerist;;;;;;;;;;;;;x
consumerist_DESC;Consumerists believe that the Almighty Dollar struck down Old America because they did not honor it enough. They seek to forestall a second apocalypse by spending as much as possible.;;;;;;;;;;;;;x
revelationist;Revelationist;;;;;;;;;;;;;x
revelationist_DESC;A syncretic belief system, Revelationism's origins are Christian in nature. The trauma of the apocalypse and centuries of isolation and turmoil have lead to great distortions in the faith, emphasizing the supernatural and miraculous while often forgetting the Holy Trinity altogether.;;;;;;;;;;;;;x
revelationist_reformed;Revelationist;;;;;;;;;;;;;x
revelationist_reformed_DESC;A syncretic belief system, Revelationism's origins are Christian in nature. The trauma of the apocalypse and centuries of isolation and turmoil have lead to great distortions in the faith, emphasizing the supernatural and miraculous while often forgetting the Holy Trinity altogether.;;;;;;;;;;;;;x
cult_of_saints;Cult of Saints;;;;;;;;;;;;;x
sacred_heart;Sagrado Corazón;;;;;;;;;;;;;x
sacred_heart_DESC;The followers of Sagrado Corazón- the Sacred Heart- follow a pantheon of quasi-deities derived from some Catholic traditions. Although the faith has Catholic origins, it has deviated far from the old theology. Defining features in-game:\n§Y*§! There is no head of the faith, but the religion is reformed.\n§Y*§! Adherents can become followers of one of three specific saint-patrons.\n§Y*§! May experience visions of the Blessed Virgin called Marian Apparitions.\n§Y*§! Followers of Our Lady of Guadalupe are more likely to experience Marian Apparitions.\n§Y*§! Followers of El Santo engage in masked, ritualized combat.\n§Y*§! Followers of Santa Muerte perform funeral rites and exact revenge.;;;;;;;;;;;;;x
mesoamerican_gods;Mesoamerican;;;;;;;;;;;;;x
mictlantec;Mictlantec;;;;;;;;;;;;;x
